                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     16,                0.80225,                 1.4565,                0.93458,                 1.0256,                 0.8871,                0.96347,                0.96303,                0.80661,                0.87221,                0.94512,                0.95183,                0.70169,                0.64877,                0.77865,                0.58957,                 0.8727,              0.0099505,              0.0099505,              0.0099505
                     17,                0.80902,                 1.4646,                0.90484,                  1.025,                0.91477,                0.92193,                0.96347,                0.82184,                0.91477,                0.92193,                0.95688,                 0.7278,                0.62984,                0.79466,                0.59338,                0.87024,              0.0099472,              0.0099472,              0.0099472
                     18,                0.79105,                 1.4441,                0.89042,                 1.0177,                0.91513,                0.94656,                0.97541,                0.80089,                0.90086,                0.92049,                0.94734,                0.67544,                0.71477,                0.77646,                 0.6068,                0.89665,              0.0099439,              0.0099439,              0.0099439
                     19,                0.76612,                 1.3603,                0.88518,                 1.0098,                0.89701,                0.96258,                0.97117,                0.81009,                0.89701,                0.96258,                0.97117,                0.68828,                 0.6926,                0.78546,                 0.5539,                 0.8948,              0.0099406,              0.0099406,              0.0099406
                     20,                0.79208,                 1.4695,                0.85894,                 1.0154,                0.91478,                0.93606,                0.95811,                0.81495,                 0.8951,                0.91515,                  0.933,                0.68743,                 0.6201,                0.73704,                0.55526,                 0.8645,              0.0099373,              0.0099373,              0.0099373
                     21,                0.75135,                 1.3709,                0.84755,                0.99929,                0.89045,                 0.9463,                0.96342,                0.80557,                0.87742,                0.93362,                0.94216,                0.68306,                0.65575,                0.69815,                0.54881,                0.87341,               0.009934,               0.009934,               0.009934
                     22,                0.75733,                 1.3963,                0.81262,                0.99743,                0.91006,                 0.9767,                0.95247,                0.80432,                0.90667,                0.97331,                0.94581,                0.73212,                0.61639,                0.70321,                0.49319,                0.86094,              0.0099307,              0.0099307,              0.0099307
                     23,                0.74281,                  1.359,                0.84578,                 1.0013,                0.92921,                0.94901,                0.94848,                0.79236,                0.92921,                0.94901,                0.94848,                0.69493,                0.64219,                 0.8456,                0.50395,                0.86992,              0.0099274,              0.0099274,              0.0099274
                     24,                 0.7584,                 1.3842,                 0.8274,                 1.0021,                0.92805,                 0.9603,                0.96051,                0.78439,                0.93062,                0.95435,                0.95275,                0.72378,                0.70574,                0.68194,                0.56379,                0.88976,              0.0099241,              0.0099241,              0.0099241
                     25,                0.73255,                  1.336,                0.80597,                0.99488,                0.91144,                0.96517,                0.97167,                0.83215,                0.90169,                 0.9571,                 0.9601,                0.68538,                0.59673,                0.72794,                0.51436,                 0.8544,              0.0099208,              0.0099208,              0.0099208
                     26,                0.75113,                 1.3837,                0.79481,                0.99848,                0.93489,                0.96151,                0.96626,                0.83453,                0.92589,                0.95111,                0.95595,                0.70902,                0.58838,                0.68684,                0.50988,                0.85195,              0.0099175,              0.0099175,              0.0099175
                     27,                0.74206,                 1.3712,                0.81152,                0.98983,                0.93438,                0.96064,                0.96589,                0.82653,                0.93321,                 0.9591,                0.95972,                0.71454,                0.60276,                0.71692,                0.52054,                0.85566,              0.0099142,              0.0099142,              0.0099142
                     28,                0.73697,                 1.3453,                  0.801,                0.98866,                0.93008,                0.93474,                0.95943,                0.80976,                0.92223,                0.92427,                0.94309,                0.71125,                0.63494,                0.71276,                 0.5296,                0.85864,              0.0099109,              0.0099109,              0.0099109
                     29,                0.72555,                 1.3359,                0.75474,                0.98653,                0.91872,                0.96422,                0.96781,                0.83852,                0.91705,                0.96075,                0.96297,                0.72268,                0.58762,                0.65828,                0.49539,                0.85462,              0.0099076,              0.0099076,              0.0099076
                     30,                0.70178,                 1.2648,                  0.752,                0.97813,                 0.9081,                  0.987,                0.95804,                0.82742,                0.89859,                0.96283,                0.93789,                 0.7302,                0.58067,                0.69097,                  0.471,                 0.8513,              0.0099043,              0.0099043,              0.0099043
                     31,                0.69769,                 1.2825,                0.74727,                0.97821,                0.92917,                0.97552,                0.96346,                0.83006,                0.92917,                0.97552,                0.96346,                0.71624,                0.58531,                 0.7227,                0.48382,                0.85172,               0.009901,               0.009901,               0.009901
                     32,                0.69475,                 1.2684,                0.75516,                0.97815,                0.91229,                0.98124,                0.95788,                0.82051,                0.90255,                0.96586,                0.93984,                0.67567,                0.58595,                0.73246,                0.48232,                0.85524,              0.0098977,              0.0098977,              0.0098977
                     33,                0.69135,                 1.2631,                0.73236,                0.97225,                0.89726,                 0.9667,                0.97922,                0.85762,                0.88132,                0.94933,                0.95747,                0.72254,                0.56267,                0.67221,                0.49447,                0.85131,              0.0098944,              0.0098944,              0.0098944
                     34,                0.69127,                 1.2835,                0.73128,                0.97115,                0.87323,                0.97678,                0.95798,                0.83588,                0.86843,                0.97198,                0.95452,                 0.7091,                0.58462,                0.65869,                0.48469,                0.84594,              0.0098911,              0.0098911,              0.0098911
                     35,                0.67068,                  1.243,                0.70856,                0.97013,                  0.932,                0.94406,                0.96314,                0.84418,                0.93237,                0.94032,                0.95722,                0.71578,                0.57091,                0.66954,                0.47629,                0.84753,              0.0098878,              0.0098878,              0.0098878
                     36,                0.68582,                  1.252,                0.73111,                0.96779,                0.86569,                0.97698,                0.98463,                0.85572,                0.84497,                0.95168,                0.95475,                0.71296,                0.57668,                0.66803,                0.47305,                0.85461,              0.0098845,              0.0098845,              0.0098845
                     37,                0.66195,                 1.2236,                0.71273,                0.96328,                0.89196,                 0.9685,                0.96172,                0.85035,                0.88814,                0.95493,                0.94888,                0.71387,                0.53622,                0.70377,                0.46839,                0.83696,              0.0098812,              0.0098812,              0.0098812
                     38,                0.66638,                 1.2228,                0.72421,                0.96195,                0.87392,                0.97128,                0.98548,                0.86003,                0.86065,                 0.9576,                0.97439,                0.71247,                0.53955,                0.67363,                0.46184,                0.83895,              0.0098779,              0.0098779,              0.0098779
                     39,                0.66258,                 1.2065,                0.70484,                0.96802,                0.93344,                0.97163,                 0.9802,                0.84879,                0.93344,                0.97163,                 0.9802,                0.73792,                0.58663,                0.63817,                0.45306,                0.85532,              0.0098746,              0.0098746,              0.0098746
                     40,                0.66094,                 1.2274,                0.68549,                0.96943,                0.88466,                0.97645,                0.97954,                0.84924,                0.87758,                0.96937,                0.97608,                0.73348,                0.57658,                 0.6425,                0.47628,                0.85312,              0.0098713,              0.0098713,              0.0098713
                     41,                0.65479,                 1.2253,                0.67996,                0.96086,                 0.9333,                0.96912,                 0.9633,                0.84535,                0.91305,                0.94441,                0.93488,                0.70163,                0.54876,                0.68659,                0.44716,                0.84627,               0.009868,               0.009868,               0.009868
                     42,                0.65192,                 1.1773,                0.69155,                0.96105,                0.89064,                0.97886,                0.96608,                0.84273,                0.87327,                0.96034,                0.94766,                0.69463,                0.53402,                0.65217,                0.43444,                0.84344,              0.0098647,              0.0098647,              0.0098647
                     43,                0.66287,                  1.196,                0.67887,                0.95911,                0.93298,                 0.9496,                0.97128,                0.86103,                0.90408,                0.91757,                0.93483,                0.67414,                0.52929,                0.73345,                0.44047,                0.83856,              0.0098614,              0.0098614,              0.0098614
                     44,                 0.6536,                   1.18,                0.66932,                0.96123,                 0.8706,                0.95115,                0.96327,                0.82887,                0.86332,                 0.9404,                0.94768,                0.72504,                0.59366,                0.70273,                0.48334,                0.84787,              0.0098581,              0.0098581,              0.0098581
                     45,                0.66174,                 1.2019,                0.66263,                 0.9571,                 0.9293,                0.96914,                0.98031,                 0.8701,                0.91002,                0.94505,                0.95313,                0.72177,                0.51724,                0.70846,                0.43051,                0.83143,              0.0098548,              0.0098548,              0.0098548
                     46,                0.64652,                 1.1897,                0.67584,                0.95922,                0.90355,                0.97653,                0.97927,                0.87644,                0.89907,                0.97204,                0.97203,                0.73098,                 0.5026,                0.63033,                0.44394,                0.83919,              0.0098515,              0.0098515,              0.0098515
                     47,                0.63556,                 1.1656,                0.66025,                0.95684,                0.92825,                  0.966,                0.98235,                0.86816,                0.92577,                0.96352,                0.97474,                0.73767,                0.53333,                0.75275,                0.43472,                0.84004,              0.0098482,              0.0098482,              0.0098482
                     48,                0.62475,                 1.1517,                0.65163,                0.94205,                0.92391,                0.96287,                0.96328,                0.86555,                  0.923,                0.96076,                0.96167,                0.71912,                0.52183,                0.65013,                0.44913,                0.83383,              0.0098449,              0.0098449,              0.0098449
                     49,                 0.6471,                 1.2089,                0.66161,                0.95617,                0.92897,                 0.9659,                 0.9658,                0.85245,                0.92857,                0.96481,                0.95833,                0.72112,                 0.5168,                0.62761,                0.43851,                0.83308,              0.0098416,              0.0098416,              0.0098416
                     50,                0.62124,                 1.1406,                0.63391,                0.94487,                0.94701,                0.94363,                0.98834,                0.88812,                0.94737,                0.94336,                0.98242,                0.74765,                0.51385,                 0.6446,                0.43085,                0.83164,              0.0098383,              0.0098383,              0.0098383
                     51,                0.65652,                 1.1841,                 0.6563,                0.95807,                 0.8873,                0.97715,                0.96341,                0.85335,                0.88356,                0.97341,                0.95995,                0.70297,                0.53596,                0.64402,                0.42748,                0.84074,               0.009835,               0.009835,               0.009835
                     52,                0.64124,                 1.1514,                 0.6706,                0.95201,                 0.9368,                 0.9766,                0.98195,                0.87213,                0.91192,                0.95093,                0.94818,                0.69632,                0.50958,                0.60183,                0.42323,                0.83729,              0.0098317,              0.0098317,              0.0098317
                     53,                0.63326,                 1.1593,                0.64188,                0.93843,                0.93543,                0.97667,                0.96336,                0.84219,                0.93258,                0.97342,                 0.9599,                0.75323,                0.53668,                0.63006,                0.41693,                0.83317,              0.0098284,              0.0098284,              0.0098284
                     54,                0.61991,                 1.1087,                0.63256,                0.94533,                0.93672,                0.96879,                0.97143,                0.86795,                0.93722,                0.96676,                0.96434,                0.71656,                0.51539,                0.64414,                0.41035,                0.83039,              0.0098251,              0.0098251,              0.0098251
                     55,                0.61373,                 1.1437,                0.63187,                0.94483,                0.94443,                0.95514,                0.97223,                0.86768,                0.94443,                0.95514,                0.97223,                 0.7164,                0.49576,                 0.6463,                0.41112,                0.82777,              0.0098218,              0.0098218,              0.0098218
                     56,                0.62305,                  1.107,                 0.6523,                0.95203,                0.87465,                0.99014,                0.96599,                0.86894,                0.85848,                 0.9726,                0.95207,                0.72244,                0.48135,                0.61797,                 0.4063,                0.83089,              0.0098185,              0.0098185,              0.0098185
                     57,                0.61758,                 1.1292,                0.62875,                0.94117,                0.92332,                0.97093,                0.97129,                  0.861,                0.91445,                0.95448,                0.95485,                0.72087,                0.52499,                0.62887,                0.41039,                0.83365,              0.0098152,              0.0098152,              0.0098152
                     58,                0.61158,                 1.1023,                0.62692,                 0.9412,                0.93274,                0.97405,                 0.9736,                0.85708,                0.90123,                0.94418,                0.93968,                0.71391,                0.51412,                0.57698,                0.40174,                0.82671,              0.0098119,              0.0098119,              0.0098119
                     59,                0.62196,                 1.1166,                0.62665,                0.94493,                0.92908,                0.96736,                0.98888,                0.87756,                0.90665,                0.94123,                0.95599,                0.73541,                0.51794,                0.66317,                0.40177,                0.82565,              0.0098086,              0.0098086,              0.0098086
                     60,                0.59916,                 1.1009,                0.60069,                0.93681,                 0.8835,                0.97743,                0.96736,                0.86222,                0.86904,                0.95959,                0.94794,                0.73891,                0.50843,                0.59603,                 0.4147,                 0.8279,              0.0098053,              0.0098053,              0.0098053
                     61,                 0.5939,                 1.0776,                0.58257,                0.93584,                0.93281,                0.97589,                0.97995,                0.86666,                  0.925,                0.96177,                0.96222,                0.74868,                0.54675,                 0.6634,                0.40705,                0.83824,               0.009802,               0.009802,               0.009802
                     62,                0.59531,                 1.0957,                0.61269,                0.93776,                0.90576,                0.96427,                0.96333,                 0.8441,                0.89534,                0.95265,                0.94618,                0.72088,                0.54843,                0.62593,                  0.453,                0.83887,              0.0097987,              0.0097987,              0.0097987
                     63,                0.60944,                 1.1202,                0.61091,                0.94281,                0.90227,                0.97221,                0.96323,                0.86416,                0.90013,                 0.9666,                0.95875,                0.72888,                0.49833,                0.59243,                0.39679,                0.82783,              0.0097954,              0.0097954,              0.0097954
                     64,                0.59843,                 1.0712,                0.59615,                0.93614,                0.93665,                0.95867,                0.96646,                0.85614,                0.92792,                0.94706,                0.95359,                0.71797,                 0.5205,                0.62927,                 0.4054,                0.83221,              0.0097921,              0.0097921,              0.0097921
                     65,                0.60827,                  1.083,                0.61392,                0.93867,                0.93678,                0.95484,                0.97844,                0.87453,                0.92677,                0.94209,                0.95896,                0.71884,                0.49651,                0.59389,                0.40114,                0.82497,              0.0097888,              0.0097888,              0.0097888
                     66,                0.59377,                 1.0782,                0.58657,                0.92956,                0.92706,                0.98019,                0.96809,                0.87173,                0.92706,                0.97291,                0.96406,                0.71829,                0.48992,                 0.6055,                0.38836,                0.82824,              0.0097855,              0.0097855,              0.0097855
                     67,                0.59494,                 1.0658,                0.59458,                0.93278,                0.93694,                0.97515,                0.95931,                0.86107,                0.93563,                0.97159,                0.95483,                0.71688,                0.48651,                0.64221,                  0.388,                0.82638,              0.0097822,              0.0097822,              0.0097822
                     68,                0.57994,                 1.0672,                0.57721,                0.93601,                0.92502,                0.97609,                0.96477,                0.86734,                0.92251,                0.97081,                0.95734,                0.71935,                0.50179,                0.61817,                0.39157,                0.83055,              0.0097789,              0.0097789,              0.0097789
                     69,                0.59993,                 1.0505,                0.59707,                 0.9343,                0.93543,                 0.9888,                0.96669,                0.86792,                0.93008,                0.98345,                0.96508,                0.72591,                0.49896,                0.61535,                0.38788,                0.82486,              0.0097756,              0.0097756,              0.0097756
                     70,                0.58996,                 1.0812,                0.59432,                0.93111,                0.92253,                 0.9788,                0.97015,                0.87434,                0.91788,                0.97414,                0.96305,                0.71496,                0.47099,                0.59269,                0.38062,                0.81789,              0.0097723,              0.0097723,              0.0097723
                     71,                0.58777,                 1.0594,                 0.5813,                0.93318,                0.93817,                 0.9866,                0.96609,                0.87419,                0.93031,                0.97853,                0.96096,                0.73509,                0.48549,                0.62183,                  0.382,                  0.822,               0.009769,               0.009769,               0.009769
                     72,                0.58195,                 1.0645,                0.57763,                 0.9277,                0.93382,                0.98747,                0.97933,                0.88992,                0.93021,                0.98387,                 0.9753,                0.74616,                0.48975,                0.63578,                0.38403,                0.82374,              0.0097657,              0.0097657,              0.0097657
                     73,                 0.5791,                 1.0497,                0.58187,                0.93062,                0.93353,                0.98647,                0.95809,                0.85561,                0.92702,                0.97764,                0.95325,                0.73641,                0.47445,                0.62669,                  0.381,                0.82021,              0.0097624,              0.0097624,              0.0097624
                     74,                0.58064,                 1.0241,                0.57343,                0.93204,                0.93619,                0.97958,                0.96875,                 0.8749,                0.93563,                0.97797,                0.96183,                0.72586,                0.46571,                0.58132,                0.36919,                0.82021,              0.0097591,              0.0097591,              0.0097591
                     75,                0.58416,                 1.0682,                0.58335,                0.92687,                0.93628,                0.97856,                0.98478,                0.89187,                0.92839,                 0.9705,                0.97608,                 0.7316,                 0.4624,                0.59636,                0.37911,                0.82234,              0.0097558,              0.0097558,              0.0097558
                     76,                0.55968,                0.99331,                0.55502,                0.91633,                0.93979,                0.98559,                0.98429,                0.89491,                0.92531,                 0.9712,                0.97158,                0.73073,                0.45361,                0.59647,                 0.3818,                0.82441,              0.0097525,              0.0097525,              0.0097525
                     77,                0.57527,                 1.0733,                0.57411,                0.92384,                0.93324,                0.97815,                0.95814,                0.85724,                0.92176,                0.96667,                0.94386,                 0.7295,                0.48798,                0.62336,                0.38048,                0.82285,              0.0097492,              0.0097492,              0.0097492
                     78,                0.58097,                 1.0648,                0.57851,                0.93421,                0.92091,                 0.9812,                0.96323,                0.86713,                0.91801,                0.97738,                 0.9592,                0.72592,                 0.4748,                0.58377,                0.37943,                0.82305,              0.0097459,              0.0097459,              0.0097459
                     79,                0.56947,                 1.0189,                0.56243,                0.92584,                 0.9446,                   0.98,                0.95921,                0.87735,                0.94426,                0.97565,                0.95099,                0.71921,                0.45834,                 0.6013,                 0.3814,                0.81976,              0.0097426,              0.0097426,              0.0097426
                     80,                0.56952,                 1.0325,                0.55499,                0.92161,                0.92944,                0.97413,                0.95811,                0.86843,                0.92169,                0.96606,                0.95363,                0.70952,                0.46195,                0.61452,                0.38111,                0.82137,              0.0097393,              0.0097393,              0.0097393
                     81,                  0.564,                 1.0356,                0.55079,                0.92415,                 0.9283,                0.97595,                0.95941,                0.86815,                0.92369,                0.97034,                0.95365,                0.73026,                0.46492,                0.61226,                0.38795,                  0.822,               0.009736,               0.009736,               0.009736
                     82,                0.56607,                 1.0157,                0.56987,                0.92347,                0.93262,                0.96918,                0.95579,                0.86923,                0.92212,                0.95843,                   0.94,                0.71839,                0.46137,                0.58745,                0.38717,                0.81734,              0.0097327,              0.0097327,              0.0097327
                     83,                0.56055,                 1.0154,                0.54965,                0.91638,                0.92406,                0.96499,                0.95877,                0.86899,                0.91136,                0.95134,                0.94217,                0.73108,                0.47385,                0.61012,                0.37458,                0.82307,              0.0097294,              0.0097294,              0.0097294
                     84,                0.57216,                 1.0243,                0.54562,                0.92332,                0.93437,                0.96808,                0.96348,                 0.8631,                0.92223,                0.95246,                0.94661,                0.72879,                 0.4908,                0.57638,                0.36635,                0.82108,              0.0097261,              0.0097261,              0.0097261
                     85,                0.56839,                 1.0206,                0.55433,                0.92418,                0.94159,                0.97236,                0.95796,                0.86636,                0.93355,                0.96445,                 0.9506,                 0.7269,                0.46597,                 0.5987,                0.36575,                 0.8218,              0.0097228,              0.0097228,              0.0097228
                     86,                0.55989,                 1.0038,                0.55601,                0.92387,                0.93367,                0.92772,                0.97258,                  0.877,                0.92183,                0.91526,                0.95565,                0.74769,                0.46999,                0.59285,                 0.3855,                0.81527,              0.0097195,              0.0097195,              0.0097195
                     87,                0.55353,                0.98066,                0.54972,                0.91532,                 0.9395,                0.97452,                0.96183,                0.87814,                0.91956,                0.93411,                 0.9315,                0.71742,                0.45299,                0.58755,                0.36465,                0.81774,              0.0097162,              0.0097162,              0.0097162
                     88,                0.55906,                 1.0009,                0.54569,                0.91843,                0.91463,                0.98612,                 0.9602,                 0.8775,                0.90234,                0.97312,                0.94362,                0.72578,                 0.4622,                0.58429,                0.37983,                0.82086,              0.0097129,              0.0097129,              0.0097129
                     89,                0.54744,                0.96655,                0.55136,                0.91884,                0.93071,                0.98106,                0.95818,                0.86962,                0.92826,                0.97362,                 0.9509,                0.74811,                 0.4638,                0.56369,                0.37353,                0.82051,              0.0097096,              0.0097096,              0.0097096
                     90,                0.55747,                 1.0246,                0.53715,                0.91883,                0.91454,                0.96982,                0.96014,                0.87685,                0.91454,                0.96982,                0.96014,                0.71672,                0.45862,                0.57012,                0.37321,                0.82249,              0.0097063,              0.0097063,              0.0097063
                     91,                0.54293,                0.96065,                0.54154,                0.91948,                 0.9193,                0.97848,                  0.961,                0.87386,                0.91699,                0.97182,                0.95563,                0.73423,                0.47627,                0.58319,                0.37107,                0.81905,               0.009703,               0.009703,               0.009703
                     92,                0.55094,                0.98936,                0.55216,                0.91673,                0.93801,                0.98154,                0.96331,                0.87482,                0.92452,                0.96616,                0.94617,                 0.7515,                0.46515,                0.58086,                0.36779,                0.81554,              0.0096997,              0.0096997,              0.0096997
                     93,                0.56491,                 1.0132,                0.54328,                0.92403,                0.95316,                0.98065,                0.97155,                0.87849,                0.94904,                0.97338,                0.96453,                0.73654,                0.46026,                0.57288,                0.36554,                0.81721,              0.0096964,              0.0096964,              0.0096964
                     94,                 0.5437,                0.96831,                0.52263,                0.91872,                0.92696,                0.96759,                  0.962,                0.86544,                0.92696,                0.96759,                0.95745,                0.70113,                0.47316,                0.57262,                0.36674,                0.82762,              0.0096931,              0.0096931,              0.0096931
                     95,                0.54638,                0.95366,                0.53743,                0.91825,                0.93635,                0.98546,                0.95841,                0.87369,                0.92509,                0.97116,                0.93796,                0.72791,                 0.4551,                0.58073,                0.36756,                0.81641,              0.0096898,              0.0096898,              0.0096898
                     96,                0.54189,                0.97859,                0.52703,                0.91329,                0.92586,                0.97571,                0.95791,                0.87459,                0.92063,                0.96123,                0.94832,                 0.7409,                0.46032,                 0.5763,                0.36503,                 0.8148,              0.0096865,              0.0096865,              0.0096865
                     97,                0.55066,                0.95274,                0.52402,                0.91827,                0.92938,                0.98297,                0.96354,                0.87937,                0.92938,                0.98297,                0.96354,                0.74036,                0.45659,                0.55162,                0.35696,                0.81701,              0.0096832,              0.0096832,              0.0096832
                     98,                 0.5513,                0.97114,                0.53207,                0.91504,                0.93505,                0.98512,                 0.9636,                0.88455,                0.92709,                0.97777,                0.96199,                0.73759,                0.43674,                0.56241,                0.35306,                0.81699,              0.0096799,              0.0096799,              0.0096799
                     99,                0.52447,                0.93756,                0.51811,                0.91129,                0.89573,                0.97263,                0.95786,                0.87507,                0.94399,                0.94604,                0.95077,                0.72996,                0.44508,                0.55235,                 0.3617,                0.81477,              0.0096766,              0.0096766,              0.0096766
                    100,                0.53348,                0.94439,                0.53593,                0.90885,                0.93356,                0.97309,                0.97936,                 0.9006,                0.93265,                0.97028,                0.97667,                0.75981,                0.43977,                0.55991,                0.36395,                0.81244,              0.0096733,              0.0096733,              0.0096733
                    101,                0.53814,                0.96769,                 0.5245,                0.91307,                0.93814,                0.98341,                0.95791,                0.87871,                0.92649,                0.97089,                0.93742,                0.72805,                0.44038,                0.57304,                0.36097,                 0.8158,                0.00967,                0.00967,                0.00967
                    102,                0.53518,                0.94226,                0.51995,                0.91343,                0.92619,                0.97699,                 0.9849,                0.90047,                0.92472,                0.97552,                0.98329,                0.74468,                0.46075,                0.57898,                   0.35,                0.81613,              0.0096667,              0.0096667,              0.0096667
                    103,                0.53085,                0.95534,                0.51243,                0.91138,                0.94057,                0.98186,                0.96356,                0.87139,                0.92901,                0.96882,                0.94646,                0.72808,                0.45667,                0.56615,                0.36866,                0.81663,              0.0096634,              0.0096634,              0.0096634
                    104,                0.53453,                 0.9724,                 0.5165,                0.91261,                0.93716,                0.98381,                0.96346,                0.88307,                0.93488,                 0.9795,                0.95898,                0.73126,                0.44102,                0.55873,                0.35624,                0.81534,              0.0096601,              0.0096601,              0.0096601
                    105,                0.53836,                0.95331,                0.51756,                0.91766,                 0.9367,                0.98523,                0.95821,                0.88381,                0.92606,                0.97454,                0.94834,                0.75129,                0.44367,                0.55999,                0.35692,                0.81629,              0.0096568,              0.0096568,              0.0096568
                    106,                0.52892,                0.93275,                0.50556,                0.90595,                0.93147,                 0.9819,                 0.9636,                0.86745,                0.92974,                0.97804,                0.95912,                0.74151,                0.44972,                0.58068,                0.34694,                0.81258,              0.0096535,              0.0096535,              0.0096535
                    107,                0.53102,                0.92867,                0.51438,                 0.9088,                0.94327,                0.98221,                0.95825,                0.87185,                0.93983,                0.97845,                0.95085,                0.73898,                0.44001,                0.58034,                0.34329,                0.81615,              0.0096502,              0.0096502,              0.0096502
                    108,                 0.5372,                0.96593,                0.52659,                0.91309,                 0.9317,                 0.9692,                0.96126,                0.88353,                0.92386,                0.96113,                0.95404,                0.73532,                0.44826,                0.54813,                0.34736,                0.81778,              0.0096469,              0.0096469,              0.0096469
                    109,                0.53631,                0.92528,                0.50912,                  0.918,                0.94297,                0.98325,                0.95825,                0.87867,                0.94051,                0.97637,                 0.9548,                0.73172,                0.45236,                0.62656,                0.35296,                0.81795,              0.0096436,              0.0096436,              0.0096436
                    110,                0.53227,                0.93169,                0.51895,                 0.9081,                0.94103,                0.97965,                0.95811,                0.87808,                0.94107,                0.97772,                0.95119,                 0.7417,                0.43476,                0.54897,                0.35004,                0.81053,              0.0096403,              0.0096403,              0.0096403
