                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    122,                0.70304,                 1.1097,                0.69413,                0.91486,                0.91603,                 0.9657,                0.96373,                0.85831,                0.91603,                 0.9657,                0.95554,                 0.7619,                0.52157,                0.56468,                0.46799,                0.83463,              0.0096007,              0.0096007,              0.0096007
                    123,                 0.6969,                 1.1138,                0.67926,                0.90731,                0.91326,                0.97628,                0.97406,                0.88003,                0.91064,                0.96908,                0.96874,                 0.7732,                0.47813,                0.58508,                0.48337,                0.83521,              0.0095974,              0.0095974,              0.0095974
                    124,                0.71853,                  1.163,                0.67982,                0.90956,                0.92585,                0.97185,                 0.9629,                0.87428,                0.92196,                0.96452,                0.95279,                0.74588,                0.47697,                0.57598,                0.45822,                0.82845,              0.0095941,              0.0095941,              0.0095941
                    125,                 0.6964,                 1.0807,                0.66898,                0.91034,                0.92721,                0.97281,                0.95682,                0.87019,                0.92435,                0.96682,                0.95017,                0.76323,                0.46781,                0.53422,                0.45888,                0.82756,              0.0095908,              0.0095908,              0.0095908
                    126,                0.70065,                 1.1056,                0.69439,                0.90856,                0.92196,                0.97297,                0.96345,                0.88074,                0.92196,                0.97297,                0.96345,                0.74866,                0.48542,                0.57551,                 0.4682,                0.83387,              0.0095875,              0.0095875,              0.0095875
                    127,                0.70015,                 1.1043,                0.69088,                0.92689,                0.91761,                 0.9514,                0.95439,                0.85711,                0.91628,                0.95007,                0.94465,                0.76095,                0.49991,                0.55747,                0.45231,                0.83402,              0.0095842,              0.0095842,              0.0095842
                    128,                0.67224,                 1.0905,                0.67872,                0.90381,                0.93686,                0.96868,                0.95492,                0.87667,                0.93304,                0.96043,                0.94511,                0.75402,                0.44484,                 0.5703,                0.43699,                0.82621,              0.0095809,              0.0095809,              0.0095809
                    129,                 0.7021,                 1.1322,                0.68811,                0.90924,                0.93197,                 0.9522,                0.96695,                0.87305,                0.93197,                 0.9522,                0.96695,                0.76906,                0.48383,                0.53658,                0.44607,                0.83199,              0.0095776,              0.0095776,              0.0095776
                    130,                0.69956,                 1.0838,                0.69436,                0.91594,                0.87445,                0.96951,                0.95286,                0.86019,                 0.9255,                0.93878,                0.94312,                0.74172,                0.47616,                0.55401,                0.45761,                0.82526,              0.0095743,              0.0095743,              0.0095743
                    131,                0.68169,                 1.1333,                0.66992,                0.90383,                0.91807,                0.96496,                0.96343,                0.87374,                0.92937,                0.95507,                0.96077,                0.75311,                0.47674,                0.54229,                0.44308,                 0.8287,               0.009571,               0.009571,               0.009571
                    132,                0.67752,                 1.0933,                0.66019,                0.89298,                0.92472,                 0.9675,                 0.9636,                0.87663,                0.92732,                0.96319,                0.95386,                0.75201,                0.45115,                0.54393,                0.43233,                0.82817,              0.0095677,              0.0095677,              0.0095677
                    133,                0.66859,                 1.1145,                0.66564,                0.89961,                 0.8978,                  0.972,                0.95879,                0.87917,                 0.9057,                0.96273,                0.95347,                0.76846,                0.45737,                0.56098,                0.46696,                0.82569,              0.0095644,              0.0095644,              0.0095644
                    134,                0.66536,                 1.0916,                 0.6229,                 0.8941,                0.87183,                0.97758,                0.95403,                0.86667,                0.86241,                0.96683,                0.94871,                0.77055,                0.47201,                0.59165,                0.46665,                0.82704,              0.0095611,              0.0095611,              0.0095611
                    135,                 0.6856,                 1.1006,                0.66607,                0.89897,                0.91692,                0.96715,                0.95807,                0.86499,                0.91231,                0.96098,                0.94943,                0.75406,                0.49627,                0.59605,                0.48099,                0.83056,              0.0095578,              0.0095578,              0.0095578
                    136,                 0.7017,                 1.1307,                0.68756,                0.91715,                0.85236,                  0.986,                0.95625,                0.85254,                0.85236,                  0.986,                0.95625,                0.76514,                0.48908,                0.55538,                0.47667,                0.82693,              0.0095545,              0.0095545,              0.0095545
                    137,                0.67854,                 1.0642,                0.67168,                0.90377,                 0.8812,                0.96276,                0.95265,                0.86301,                0.87825,                0.95981,                0.94336,                0.75194,                0.48409,                0.58039,                0.44487,                0.82567,              0.0095512,              0.0095512,              0.0095512
                    138,                0.67457,                 1.0698,                0.64442,                0.90061,                0.92386,                0.93866,                0.96364,                0.87952,                0.92293,                0.92996,                 0.9542,                0.76296,                0.46177,                 0.5281,                0.43291,                0.82842,              0.0095479,              0.0095479,              0.0095479
                    139,                0.68924,                 1.1063,                0.67698,                0.90696,                0.92429,                 0.9785,                0.95825,                0.86991,                0.91377,                0.96789,                0.95399,                0.76055,                0.48381,                0.51848,                0.44468,                0.82635,              0.0095446,              0.0095446,              0.0095446
                    140,                0.66474,                 1.0535,                0.65728,                0.89526,                0.91483,                0.98461,                0.95266,                0.85495,                0.91483,                0.98461,                0.95266,                0.75232,                0.51003,                0.52973,                0.45587,                0.83328,              0.0095413,              0.0095413,              0.0095413
                    141,                0.66129,                 1.0617,                0.62508,                0.89183,                0.93062,                0.95744,                0.95365,                0.86079,                0.93176,                0.95626,                0.94391,                0.77257,                0.48577,                0.55984,                0.44923,                0.82693,               0.009538,               0.009538,               0.009538
                    142,                0.65843,                  1.055,                 0.6504,                0.89133,                0.91862,                0.95941,                0.95265,                0.86588,                0.91954,                0.95806,                0.94309,                0.74912,                0.48818,                0.53771,                0.46803,                0.83147,              0.0095347,              0.0095347,              0.0095347
                    143,                0.66666,                 1.0874,                0.63845,                0.89643,                0.88312,                0.98925,                0.95844,                 0.8699,                0.87364,                0.97977,                0.95578,                0.76274,                0.47915,                0.55856,                0.46147,                0.82612,              0.0095314,              0.0095314,              0.0095314
                    144,                0.67786,                  1.067,                0.66236,                0.90311,                0.91395,                0.97405,                0.95516,                0.88702,                0.89839,                0.96433,                0.94205,                0.76386,                0.45363,                0.54771,                0.42567,                 0.8239,              0.0095281,              0.0095281,              0.0095281
                    145,                0.66439,                 1.0546,                  0.631,                0.89954,                0.91501,                 0.9575,                0.95829,                0.88345,                0.91768,                 0.9547,                0.95163,                0.77694,                0.45558,                0.56311,                0.45367,                0.82428,              0.0095248,              0.0095248,              0.0095248
                    146,                0.65957,                 1.0641,                0.62497,                0.89445,                0.88146,                0.97826,                0.95833,                0.86523,                0.88146,                0.97826,                0.95833,                0.79871,                0.49089,                0.54263,                0.44833,                0.83018,              0.0095215,              0.0095215,              0.0095215
                    147,                0.67194,                 1.0913,                 0.6376,                0.90144,                0.89679,                0.96154,                0.95721,                0.87746,                0.89679,                0.96154,                0.94792,                0.76602,                0.45883,                0.58379,                0.45256,                 0.8278,              0.0095182,              0.0095182,              0.0095182
                    148,                0.66417,                 1.0281,                0.63837,                0.89282,                 0.9238,                0.98006,                 0.9592,                0.87246,                 0.9238,                0.98006,                 0.9592,                0.78379,                0.46951,                0.53065,                0.42889,                0.82716,              0.0095149,              0.0095149,              0.0095149
                    149,                0.65476,                  1.048,                  0.599,                0.88436,                 0.8941,                 0.9888,                 0.9581,                0.86751,                 0.8941,                 0.9888,                 0.9581,                0.76802,                0.47352,                0.52279,                 0.4321,                 0.8253,              0.0095116,              0.0095116,              0.0095116
                    150,                0.63977,                 1.0428,                0.63449,                0.89817,                0.92097,                0.96924,                0.96402,                0.88545,                0.91976,                0.96476,                0.95518,                0.76136,                0.45929,                0.55995,                0.43235,                0.82586,              0.0095083,              0.0095083,              0.0095083
                    151,                0.65478,                 1.0694,                0.66899,                0.89945,                0.92446,                 0.9761,                0.96117,                0.88486,                0.91376,                0.96558,                0.95343,                0.76295,                0.44337,                0.59545,                0.42169,                0.81883,               0.009505,               0.009505,               0.009505
                    152,                0.64281,                 1.0672,                0.61616,                0.89786,                0.92823,                0.96811,                0.95266,                 0.8659,                0.92823,                0.96811,                0.94322,                0.76783,                0.45917,                0.51949,                0.42845,                0.82302,              0.0095017,              0.0095017,              0.0095017
                    153,                0.66029,                 1.0384,                0.62464,                0.89436,                0.93285,                0.96464,                0.95269,                0.87351,                0.92236,                0.95388,                0.94269,                0.75626,                0.44913,                0.55874,                0.43786,                0.82259,              0.0094984,              0.0094984,              0.0094984
                    154,                 0.6523,                 1.0817,                0.63609,                0.89968,                0.90785,                 0.9835,                0.95273,                 0.8584,                0.90785,                 0.9835,                0.95273,                0.76857,                0.46425,                0.54116,                0.44456,                0.82636,              0.0094951,              0.0094951,              0.0094951
                    155,                0.66929,                 1.0792,                0.64604,                0.90095,                0.92415,                0.95069,                 0.9529,                0.86659,                0.91348,                0.94002,                 0.9458,                0.76315,                0.46471,                0.53648,                0.42589,                0.82981,              0.0094918,              0.0094918,              0.0094918
                    156,                0.64196,                 1.0194,                0.63595,                0.89367,                0.87434,                0.98925,                0.98126,                0.90501,                0.86401,                0.97849,                0.96803,                0.78026,                0.44315,                0.52813,                0.43015,                0.82184,              0.0094885,              0.0094885,              0.0094885
                    157,                0.64812,                 1.0388,                0.60775,                0.89063,                 0.9266,                0.96758,                0.95516,                0.86566,                0.92495,                0.96593,                 0.9509,                0.75027,                0.44345,                0.53445,                0.41233,                 0.8224,              0.0094852,              0.0094852,              0.0094852
                    158,                0.62872,                0.98036,                0.62133,                0.89136,                0.93481,                0.94716,                0.95625,                0.87848,                0.92449,                 0.9363,                0.94696,                0.76635,                0.46352,                0.51811,                0.41677,                0.82603,              0.0094819,              0.0094819,              0.0094819
                    159,                 0.6354,                 1.0334,                 0.6197,                0.88722,                0.89205,                0.98077,                0.95454,                0.87105,                 0.8818,                0.97002,                0.94673,                0.75514,                0.47169,                0.54877,                0.41844,                  0.824,              0.0094786,              0.0094786,              0.0094786
                    160,                0.62922,                 1.0117,                0.62357,                0.88278,                0.89891,                0.98815,                 0.9608,                 0.8601,                0.88882,                0.97739,                0.94751,                0.76355,                0.48583,                0.55547,                0.43625,                 0.8339,              0.0094753,              0.0094753,              0.0094753
                    161,                0.63734,                0.98898,                0.61853,                0.88828,                0.89429,                 0.9847,                0.97449,                0.87452,                0.89429,                 0.9847,                0.97449,                0.78958,                0.46898,                0.52622,                0.42607,                0.82193,               0.009472,               0.009472,               0.009472
                    162,                0.63712,                 1.0172,                0.60912,                0.88877,                0.86067,                0.97757,                0.95758,                0.85847,                0.86067,                0.97757,                0.95758,                0.75791,                0.48168,                0.57469,                0.43134,                0.83506,              0.0094687,              0.0094687,              0.0094687
                    163,                0.63734,                 1.0064,                0.61006,                0.88144,                0.92782,                0.97243,                 0.9529,                0.87033,                0.91715,                0.96198,                0.93601,                0.75067,                0.43674,                0.55969,                0.41861,                0.81854,              0.0094654,              0.0094654,              0.0094654
                    164,                0.65817,                 1.0301,                0.62649,                0.89745,                0.92154,                0.98067,                0.96823,                0.87885,                0.92154,                0.98067,                0.96823,                0.75133,                0.45499,                0.53619,                0.42305,                0.82858,              0.0094621,              0.0094621,              0.0094621
                    165,                0.63946,                0.98703,                0.60874,                 0.8945,                0.93728,                0.94962,                0.95545,                0.87432,                0.92667,                0.93917,                0.94526,                0.74999,                0.43764,                0.52067,                0.42487,                0.82052,              0.0094588,              0.0094588,              0.0094588
                    166,                0.64382,                 1.0283,                0.60197,                0.89104,                0.88399,                 0.9799,                0.95986,                0.88391,                0.87381,                0.96915,                0.95042,                0.76242,                0.44833,                0.52333,                0.43045,                0.81971,              0.0094555,              0.0094555,              0.0094555
                    167,                0.63698,                 1.0247,                0.60759,                0.88815,                0.91081,                0.97201,                0.97898,                0.89012,                0.90019,                0.96126,                0.96722,                0.79423,                0.47241,                0.54173,                0.43204,                0.82378,              0.0094522,              0.0094522,              0.0094522
                    168,                0.63053,                 1.0099,                0.62134,                0.88342,                0.91179,                0.97842,                0.95278,                0.86077,                0.90134,                0.96796,                0.94312,                0.77032,                0.48259,                0.54554,                0.44265,                 0.8229,              0.0094489,              0.0094489,              0.0094489
                    169,                0.63707,                 1.0195,                0.60721,                0.89573,                0.93934,                0.97665,                0.97941,                0.90115,                0.93282,                0.96471,                0.96954,                0.78556,                0.45371,                0.51603,                0.40741,                0.82106,              0.0094456,              0.0094456,              0.0094456
                    170,                0.64739,                 1.0302,                0.62095,                  0.894,                0.90069,                0.98165,                 0.9596,                0.87638,                0.89659,                0.97755,                0.94871,                0.76099,                0.44035,                0.55122,                0.39986,                0.82468,              0.0094423,              0.0094423,              0.0094423
                    171,                0.64604,                 1.0387,                0.59684,                0.88042,                0.90467,                0.97705,                0.95286,                0.88451,                0.90467,                0.97705,                0.95286,                0.76425,                0.43977,                0.55859,                0.41671,                0.81813,               0.009439,               0.009439,               0.009439
                    172,                 0.6469,                 1.0315,                0.63095,                0.90044,                0.89579,                0.97336,                0.97423,                0.87848,                0.88658,                0.96313,                0.97157,                 0.7614,                0.45267,                0.54991,                0.42859,                0.82538,              0.0094357,              0.0094357,              0.0094357
                    173,                0.64103,                 1.0126,                0.60982,                0.89344,                0.92236,                0.97681,                0.96404,                0.87214,                0.91725,                0.96905,                0.95448,                0.76652,                0.47429,                0.53107,                0.44156,                0.82855,              0.0094324,              0.0094324,              0.0094324
                    174,                0.65815,                 1.0567,                0.61707,                0.89846,                0.89617,                0.97677,                0.95454,                0.86552,                0.88813,                0.96873,                0.95188,                0.77428,                0.44327,                0.52881,                0.43278,                0.82032,              0.0094291,              0.0094291,              0.0094291
                    175,                0.62922,                0.99582,                0.61724,                0.90054,                0.92509,                0.98154,                0.95268,                0.85851,                0.91354,                0.97096,                 0.9402,                0.75837,                0.45217,                0.52795,                0.43002,                0.82258,              0.0094258,              0.0094258,              0.0094258
                    176,                0.64566,                 1.0126,                0.61792,                0.89097,                0.89311,                0.96815,                0.95803,                0.87185,                 0.8739,                0.95362,                0.94378,                0.75787,                0.45906,                0.51938,                0.43337,                0.82257,              0.0094225,              0.0094225,              0.0094225
                    177,                0.62635,                0.97719,                0.60059,                0.88667,                0.90474,                0.97892,                0.95815,                0.88113,                0.90474,                0.97892,                0.95815,                0.77679,                0.47263,                0.54408,                0.42703,                0.82341,              0.0094192,              0.0094192,              0.0094192
                    178,                0.63809,                 1.0094,                0.61431,                0.89039,                0.86246,                0.97237,                 0.9616,                 0.8752,                0.86246,                0.97237,                 0.9616,                0.77454,                0.46587,                0.54715,                0.42229,                0.82395,              0.0094159,              0.0094159,              0.0094159
                    179,                0.62145,                 1.0232,                0.60273,                0.88209,                0.91395,                0.97666,                 0.9608,                 0.8769,                0.90365,                 0.9659,                0.94751,                 0.7757,                0.45343,                0.53338,                0.41367,                0.81923,              0.0094126,              0.0094126,              0.0094126
                    180,                0.61477,                0.99952,                0.58612,                0.88615,                0.93141,                 0.9761,                0.98537,                0.89487,                0.93141,                 0.9761,                0.98537,                 0.7905,                0.44612,                0.54227,                0.41974,                0.82228,              0.0094093,              0.0094093,              0.0094093
                    181,                0.62768,                 1.0133,                0.60598,                0.87819,                0.91681,                0.98312,                0.97578,                 0.8899,                0.90811,                0.97129,                0.96094,                0.77506,                0.45548,                0.54337,                0.42896,                0.82121,               0.009406,               0.009406,               0.009406
                    182,                0.62272,                0.99624,                0.61982,                 0.8825,                0.92423,                0.96992,                0.95581,                0.87465,                0.92184,                0.95962,                0.94615,                0.76288,                 0.4515,                0.55991,                0.41467,                0.82512,              0.0094027,              0.0094027,              0.0094027
                    183,                0.61141,                0.96996,                0.58589,                0.88093,                 0.9255,                 0.9486,                0.97433,                0.90517,                0.92932,                0.93585,                0.96169,                0.77375,                0.42765,                0.52759,                0.40296,                0.81798,              0.0093994,              0.0093994,              0.0093994
                    184,                0.64945,                 1.0106,                0.61062,                0.88809,                0.90409,                0.98095,                 0.9635,                0.89077,                0.90409,                0.98095,                 0.9635,                0.76205,                0.44457,                0.53709,                0.41759,                0.82037,              0.0093961,              0.0093961,              0.0093961
                    185,                0.62106,                0.99776,                0.60943,                0.88574,                0.90636,                0.97266,                0.97287,                0.88798,                 0.9075,                0.96326,                0.96295,                0.77238,                0.44234,                0.53896,                0.42786,                 0.8182,              0.0093928,              0.0093928,              0.0093928
                    186,                0.63648,                 1.0279,                0.59734,                0.88822,                0.92525,                0.97712,                 0.9629,                0.87996,                0.90406,                0.96849,                0.94609,                0.76737,                0.44082,                0.52463,                0.42162,                0.82352,              0.0093895,              0.0093895,              0.0093895
                    187,                0.62298,                0.97552,                0.59175,                0.89018,                0.91526,                0.97056,                0.95316,                0.88218,                0.90477,                 0.9601,                0.93657,                0.74738,                0.44742,                0.53473,                0.40594,                0.82077,              0.0093862,              0.0093862,              0.0093862
                    188,                0.60536,                 0.9661,                0.58889,                0.87057,                0.91932,                0.97474,                0.95865,                0.87317,                0.90627,                0.96502,                 0.9424,                0.77309,                 0.4592,                0.50107,                0.40354,                0.82294,              0.0093829,              0.0093829,              0.0093829
                    189,                0.60824,                0.99071,                0.56814,                0.88252,                0.93534,                0.95008,                0.95758,                0.86946,                0.93534,                0.95008,                0.95758,                0.76397,                0.45572,                0.51316,                0.40359,                0.81732,              0.0093796,              0.0093796,              0.0093796
                    190,                0.63644,                0.98941,                0.59347,                0.88873,                0.86719,                0.97202,                0.95865,                0.87217,                  0.857,                0.96127,                0.94221,                0.76954,                0.46933,                0.51705,                0.42653,                0.82202,              0.0093763,              0.0093763,              0.0093763
                    191,                0.62554,                 1.0042,                0.59486,                0.88453,                0.91739,                0.94856,                0.98648,                0.90597,                0.91739,                0.94856,                0.98485,                0.77073,                0.43607,                0.52104,                0.39322,                0.81689,               0.009373,               0.009373,               0.009373
                    192,                0.61033,                0.97858,                0.60022,                0.88229,                0.91343,                0.98226,                0.95758,                0.87485,                0.91343,                0.98226,                0.95758,                0.75834,                0.45269,                0.49917,                0.40183,                0.81487,              0.0093697,              0.0093697,              0.0093697
                    193,                0.62178,                 1.0002,                0.57279,                0.87837,                0.90365,                0.97875,                0.95286,                0.86901,                0.89013,                0.96471,                0.93987,                0.76671,                0.43525,                0.50331,                0.42289,                0.81584,              0.0093664,              0.0093664,              0.0093664
                    194,                0.63109,                0.99382,                0.59104,                0.88888,                0.89036,                0.98082,                0.95286,                0.88442,                0.88038,                0.97006,                0.94357,                0.74695,                0.42901,                0.53139,                0.40888,                0.81742,              0.0093631,              0.0093631,              0.0093631
                    195,                0.59078,                0.93644,                0.57696,                0.87619,                0.92222,                 0.9699,                0.95278,                0.86695,                0.91185,                0.95915,                0.93994,                0.75877,                0.44995,                0.53155,                0.40716,                0.82089,              0.0093598,              0.0093598,              0.0093598
                    196,                0.60044,                0.98343,                0.57875,                0.88126,                 0.9364,                0.98126,                0.96379,                0.87789,                 0.9364,                0.98126,                0.96379,                0.77335,                0.46346,                0.53147,                0.40605,                0.81962,              0.0093565,              0.0093565,              0.0093565
                    197,                0.62482,                 1.0139,                0.61445,                0.88591,                0.91276,                0.98574,                0.95516,                0.88068,                0.91276,                0.98574,                0.95516,                0.75586,                0.43551,                0.50979,                0.39669,                0.81586,              0.0093532,              0.0093532,              0.0093532
                    198,                0.61356,                0.98987,                0.58579,                0.88141,                 0.9032,                0.98925,                0.96752,                0.88861,                 0.9032,                0.98925,                0.96752,                 0.7598,                0.43636,                0.50177,                0.40645,                0.81693,              0.0093499,              0.0093499,              0.0093499
                    199,                0.61075,                0.99602,                0.58739,                0.87347,                0.93808,                0.98055,                0.95821,                 0.8845,                0.92658,                0.97029,                0.94259,                0.73838,                0.43092,                0.51794,                0.41354,                0.81343,              0.0093466,              0.0093466,              0.0093466
                    200,                0.59962,                  0.949,                0.57014,                0.87877,                0.90784,                0.97828,                0.95851,                 0.8713,                0.89401,                 0.9692,                0.94227,                0.76169,                0.44372,                0.52445,                 0.4204,                  0.817,              0.0093433,              0.0093433,              0.0093433
                    201,                0.60106,                0.96063,                0.58095,                0.88136,                0.90764,                0.97816,                0.95303,                0.87613,                0.90764,                0.97816,                0.95303,                0.76499,                0.44138,                0.53123,                0.41854,                0.82323,                0.00934,                0.00934,                0.00934
                    202,                 0.5983,                0.97107,                0.58995,                0.88202,                0.91465,                0.97529,                0.95283,                  0.873,                0.90389,                0.96453,                0.93587,                0.76611,                0.44103,                0.52493,                0.41954,                0.82106,              0.0093367,              0.0093367,              0.0093367
                    203,                0.61056,                0.95629,                0.59833,                0.88131,                0.93156,                0.96602,                0.96521,                 0.8831,                0.92136,                0.95733,                0.96255,                0.78446,                0.44413,                0.52205,                0.41365,                0.82147,              0.0093334,              0.0093334,              0.0093334
                    204,                0.57464,                 0.9264,                0.57244,                0.86772,                0.88854,                0.97408,                0.96024,                 0.8907,                0.88854,                0.97408,                0.96024,                0.77094,                0.42905,                0.53718,                 0.3886,                0.81391,              0.0093301,              0.0093301,              0.0093301
                    205,                 0.6049,                0.96815,                0.59524,                 0.8789,                0.92156,                0.96353,                0.95829,                0.88229,                0.92156,                0.96353,                0.95829,                0.77699,                  0.427,                0.53377,                0.39971,                0.81306,              0.0093268,              0.0093268,              0.0093268
                    206,                0.59903,                0.94464,                0.57643,                0.88048,                 0.8889,                0.97492,                0.96027,                0.88771,                 0.8889,                0.97492,                0.96027,                0.77114,                0.42338,                0.52491,                0.41359,                0.81576,              0.0093235,              0.0093235,              0.0093235
                    207,                0.59147,                0.93339,                0.54946,                0.86554,                 0.9206,                0.97558,                0.95879,                0.87765,                 0.9206,                0.97558,                0.95879,                0.77615,                 0.4408,                0.49751,                0.41076,                 0.8165,              0.0093202,              0.0093202,              0.0093202
                    208,                0.60459,                0.93035,                0.57246,                0.87547,                0.91315,                0.98311,                0.95894,                0.87184,                0.91315,                0.98311,                0.95894,                0.76907,                0.45359,                0.50709,                0.41106,                0.81865,              0.0093169,              0.0093169,              0.0093169
                    209,                0.58263,                0.94915,                0.57445,                0.87972,                0.90728,                0.97354,                0.95836,                0.87547,                 0.8969,                0.96278,                0.94633,                0.76626,                  0.438,                0.52723,                0.40027,                0.81874,              0.0093136,              0.0093136,              0.0093136
                    210,                0.60722,                0.95514,                0.56405,                0.88034,                0.93092,                0.94018,                0.96077,                0.87883,                0.93092,                0.94018,                0.96077,                0.76481,                0.44888,                0.48533,                0.41287,                0.81939,              0.0093103,              0.0093103,              0.0093103
                    211,                0.60453,                0.95962,                0.58262,                0.88894,                0.91436,                0.97382,                0.97094,                 0.8937,                0.89941,                 0.9651,                0.95765,                0.77206,                0.43532,                0.50568,                0.38206,                0.81883,               0.009307,               0.009307,               0.009307
                    212,                0.60038,                0.92383,                0.57631,                0.87879,                0.86788,                0.98925,                0.95273,                0.86881,                0.86788,                0.98925,                0.95273,                0.77616,                0.44586,                0.50747,                0.41203,                0.81963,              0.0093037,              0.0093037,              0.0093037
                    213,                0.58981,                0.90646,                0.56871,                0.87979,                0.88325,                0.98117,                 0.9583,                0.88393,                0.88325,                0.98117,                 0.9583,                0.75393,                 0.4369,                0.49812,                0.39806,                0.81669,              0.0093004,              0.0093004,              0.0093004
                    214,                0.59578,                 0.9516,                0.54727,                0.87882,                0.92886,                0.95928,                0.95286,                0.87243,                0.91833,                0.94852,                0.94299,                0.75198,                0.43575,                0.49536,                0.39766,                0.81699,              0.0092971,              0.0092971,              0.0092971
                    215,                 0.6093,                0.92511,                0.56807,                0.88153,                0.91022,                0.97265,                0.95844,                0.88286,                0.91022,                0.97265,                0.95844,                0.77589,                0.43053,                0.49974,                0.39908,                0.82031,              0.0092938,              0.0092938,              0.0092938
