                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    109,                0.59624,                 1.1014,                0.47084,                0.88669,                0.96657,                0.97762,                0.97927,                0.91368,                0.96729,                0.96679,                 0.9704,                0.72434,                0.37766,                0.62025,                 0.2463,                0.79693,              0.0096436,              0.0096436,              0.0096436
                    110,                0.59315,                 1.0953,                0.47827,                0.89311,                0.97032,                0.98359,                0.98054,                0.91025,                0.96026,                 0.9729,                0.97053,                0.72367,                0.38614,                 0.6195,                0.24989,                0.79817,              0.0096403,              0.0096403,              0.0096403
                    111,                0.58875,                 1.0965,                0.46081,                0.88761,                0.96665,                0.98239,                0.98075,                0.90954,                0.96154,                0.96849,                0.96967,                0.71499,                0.38241,                0.61267,                0.25254,                0.79688,               0.009637,               0.009637,               0.009637
                    112,                0.58515,                 1.0757,                0.47496,                0.89212,                0.97288,                0.98255,                0.97874,                0.90591,                0.96872,                0.97673,                 0.9746,                0.71553,                0.38365,                0.61482,                0.24921,                0.79743,              0.0096337,              0.0096337,              0.0096337
                    113,                  0.595,                 1.0807,                0.46705,                0.89024,                0.97041,                0.98445,                0.97812,                0.90789,                0.96639,                0.97819,                0.97197,                0.71799,                0.37916,                 0.6115,                0.24911,                0.79837,              0.0096304,              0.0096304,              0.0096304
                    114,                0.58338,                  1.067,                0.46656,                0.88913,                0.97049,                0.98561,                0.98105,                0.90443,                0.97077,                0.97625,                0.97448,                0.71612,                0.38104,                0.61521,                0.24755,                0.79815,              0.0096271,              0.0096271,              0.0096271
                    115,                0.58658,                 1.0798,                0.47159,                0.89053,                0.97447,                 0.9824,                0.98129,                0.91033,                 0.9681,                0.97188,                0.97303,                0.72575,                0.38357,                0.61805,                0.24509,                0.79749,              0.0096238,              0.0096238,              0.0096238
                    116,                0.59583,                 1.0794,                0.46965,                0.89246,                0.97571,                0.98418,                0.98552,                0.91125,                0.96723,                0.96939,                0.97397,                0.72207,                0.38335,                0.62125,                0.24364,                0.79765,              0.0096205,              0.0096205,              0.0096205
                    117,                0.58407,                 1.0664,                0.46617,                0.88925,                0.96975,                 0.9841,                0.98408,                0.90827,                0.96638,                 0.9712,                 0.9715,                0.72649,                 0.3898,                0.62379,                0.24876,                0.79772,              0.0096172,              0.0096172,              0.0096172
                    118,                0.59499,                 1.0803,                0.47153,                0.89411,                0.97304,                0.98392,                0.99104,                0.91995,                0.96434,                 0.9714,                0.98271,                0.73868,                0.38414,                0.61305,                 0.2412,                0.79833,              0.0096139,              0.0096139,              0.0096139
                    119,                0.58402,                 1.0508,                0.46483,                0.88679,                0.97203,                0.98229,                0.98395,                0.91734,                0.96853,                0.96999,                0.97326,                0.73925,                 0.3815,                 0.6066,                 0.2412,                0.79693,              0.0096106,              0.0096106,              0.0096106
                    120,                0.58627,                 1.0542,                0.46024,                0.88509,                0.97389,                0.97768,                0.98094,                0.91145,                 0.9687,                0.97067,                0.96993,                0.72884,                0.38554,                0.60002,                0.24742,                0.79725,              0.0096073,              0.0096073,              0.0096073
                    121,                0.59378,                 1.0868,                0.46557,                0.89176,                0.97416,                0.98462,                0.98254,                0.91102,                0.96782,                0.97513,                0.97195,                0.73381,                0.38311,                0.59558,                0.24348,                0.79798,               0.009604,               0.009604,               0.009604
                    122,                0.58505,                 1.0779,                0.46238,                0.88674,                0.97368,                0.98732,                0.98089,                0.91161,                0.96626,                0.97739,                0.96992,                0.72542,                0.38257,                0.59912,                 0.2452,                0.79804,              0.0096007,              0.0096007,              0.0096007
                    123,                0.58885,                 1.0785,                0.47412,                0.88545,                0.97396,                0.98753,                 0.9807,                0.90774,                0.96735,                0.97978,                0.97745,                0.72687,                0.38787,                0.60461,                0.24401,                0.79797,              0.0095974,              0.0095974,              0.0095974
                    124,                0.58752,                 1.0623,                0.47111,                0.88966,                0.97474,                0.98292,                 0.9807,                0.91157,                0.96977,                0.97696,                0.97505,                0.72051,                0.38466,                0.60785,                0.24034,                0.79743,              0.0095941,              0.0095941,              0.0095941
                    125,                0.57889,                 1.0562,                 0.4723,                0.89132,                0.97329,                0.98652,                0.98109,                0.91452,                0.96964,                0.97904,                 0.9776,                0.72251,                0.38419,                0.60571,                0.24487,                0.79778,              0.0095908,              0.0095908,              0.0095908
                    126,                 0.5795,                 1.0386,                0.45965,                0.88955,                0.97474,                0.98823,                0.98372,                0.91348,                 0.9671,                0.97772,                 0.9738,                0.72869,                  0.384,                 0.6055,                0.24426,                0.79767,              0.0095875,              0.0095875,              0.0095875
                    127,                0.58365,                 1.0596,                0.45871,                0.89266,                0.97362,                0.98886,                0.98163,                0.90907,                0.96755,                0.97818,                   0.97,                0.72405,                0.37918,                0.60742,                  0.235,                0.79712,              0.0095842,              0.0095842,              0.0095842
                    128,                0.57072,                 1.0389,                0.44205,                0.88049,                0.97338,                0.98594,                0.98299,                0.91432,                0.96702,                0.97574,                0.97415,                0.73008,                0.37763,                0.60931,                0.23067,                0.79729,              0.0095809,              0.0095809,              0.0095809
                    129,                0.57174,                 1.0396,                0.45671,                 0.8929,                0.97335,                0.98576,                0.98061,                0.91283,                0.96563,                0.97291,                0.97186,                0.73463,                0.38107,                0.60959,                0.23752,                0.79802,              0.0095776,              0.0095776,              0.0095776
                    130,                0.56393,                 1.0261,                0.44964,                0.88058,                0.97405,                0.98409,                0.98162,                0.91253,                0.96408,                0.97324,                0.97329,                0.73886,                0.37918,                0.60603,                0.23724,                0.79751,              0.0095743,              0.0095743,              0.0095743
                    131,                0.57202,                 1.0339,                0.44847,                0.88485,                0.97371,                0.98562,                0.98289,                0.91248,                0.96576,                0.97263,                0.97339,                0.73186,                0.37537,                 0.6027,                0.23354,                0.79667,               0.009571,               0.009571,               0.009571
                    132,                0.57563,                 1.0366,                0.44721,                 0.8854,                0.97326,                0.98272,                0.97905,                0.90612,                 0.9674,                 0.9717,                0.96882,                 0.7318,                0.37695,                 0.6036,                0.23672,                 0.7967,              0.0095677,              0.0095677,              0.0095677
                    133,                0.56102,                 1.0297,                0.45468,                0.87747,                0.97418,                0.98412,                0.97901,                0.90928,                0.96875,                0.97258,                0.96911,                0.72878,                0.37495,                0.60467,                0.23753,                0.79643,              0.0095644,              0.0095644,              0.0095644
                    134,                0.57694,                 1.0431,                0.46023,                0.88658,                0.97422,                0.98189,                0.97954,                0.91073,                0.96875,                0.97455,                0.96875,                0.72982,                 0.3721,                0.60651,                 0.2351,                0.79667,              0.0095611,              0.0095611,              0.0095611
                    135,                0.57018,                 1.0474,                0.44418,                0.88404,                0.97357,                0.98518,                0.98054,                0.90905,                0.96858,                0.97571,                0.97245,                0.72978,                 0.3731,                0.60641,                0.23385,                0.79651,              0.0095578,              0.0095578,              0.0095578
                    136,                0.57674,                 1.0608,                0.44968,                  0.887,                 0.9736,                0.98977,                0.98083,                0.91493,                0.96367,                0.97528,                0.97014,                0.72666,                0.37154,                0.60194,                 0.2358,                0.79619,              0.0095545,              0.0095545,              0.0095545
                    137,                0.57297,                 1.0326,                0.45035,                0.88904,                0.97388,                 0.9877,                0.98188,                0.91425,                0.96378,                 0.9729,                0.97151,                0.73216,                0.37417,                0.59572,                0.23794,                0.79657,              0.0095512,              0.0095512,              0.0095512
                    138,                0.56092,                 1.0178,                0.44035,                0.88139,                0.97493,                0.98761,                0.98363,                0.91941,                0.96401,                0.97399,                0.97353,                0.72843,                0.37695,                0.59587,                  0.239,                0.79715,              0.0095479,              0.0095479,              0.0095479
                    139,                0.55969,                 1.0288,                0.44552,                0.88169,                0.97461,                 0.9887,                0.98426,                 0.9192,                0.96359,                0.97521,                0.97398,                0.73141,                0.37966,                0.59982,                0.24142,                0.79695,              0.0095446,              0.0095446,              0.0095446
                    140,                 0.5618,                 1.0221,                0.44408,                0.88077,                0.97385,                0.98812,                0.98163,                0.91703,                0.96488,                0.97474,                0.97305,                0.73023,                0.37767,                0.60063,                0.24128,                0.79658,              0.0095413,              0.0095413,              0.0095413
                    141,                0.56138,                  1.029,                0.44022,                0.87971,                0.97375,                0.98689,                0.98363,                0.92136,                0.96708,                0.97494,                0.97268,                0.73453,                0.38029,                0.60392,                0.24045,                0.79654,               0.009538,               0.009538,               0.009538
                    142,                0.55888,                 1.0222,                0.43186,                0.87862,                0.97395,                0.98377,                0.98964,                0.92268,                0.96872,                0.97472,                0.97919,                0.73637,                0.37954,                0.60342,                0.23703,                0.79608,              0.0095347,              0.0095347,              0.0095347
                    143,                0.55927,                  1.013,                0.43153,                0.87827,                0.97515,                0.98171,                0.98426,                0.91856,                0.96924,                0.97491,                0.97326,                0.73222,                0.37915,                0.60366,                0.23583,                0.79583,              0.0095314,              0.0095314,              0.0095314
                    144,                0.54921,                  0.984,                0.43144,                0.88178,                 0.9748,                0.98036,                0.98426,                 0.9237,                0.96976,                 0.9736,                 0.9734,                0.73015,                0.37687,                0.60206,                0.23349,                0.79543,              0.0095281,              0.0095281,              0.0095281
                    145,                0.55204,                0.99713,                0.42563,                0.87853,                0.97517,                 0.9793,                0.98452,                0.92371,                0.97008,                0.97312,                0.97405,                0.73153,                0.37806,                0.60014,                0.23259,                 0.7957,              0.0095248,              0.0095248,              0.0095248
                    146,                0.56093,                 1.0277,                0.44427,                0.88247,                0.97543,                0.97939,                0.98426,                0.92009,                0.97117,                0.97309,                0.97371,                0.73197,                0.38146,                0.60112,                0.23215,                0.79556,              0.0095215,              0.0095215,              0.0095215
                    147,                0.56238,                 1.0207,                0.43331,                0.87959,                0.97417,                0.98127,                0.98133,                0.91528,                0.96995,                0.97539,                0.97307,                0.73529,                0.37995,                0.60498,                0.23092,                0.79548,              0.0095182,              0.0095182,              0.0095182
                    148,                0.55279,                 1.0062,                0.44222,                0.87499,                 0.9745,                0.98197,                0.98359,                0.91922,                0.97067,                0.97572,                0.97543,                 0.7306,                0.38102,                0.60504,                0.22993,                0.79578,              0.0095149,              0.0095149,              0.0095149
                    149,                0.55756,                 1.0051,                0.43331,                0.88037,                0.97531,                0.98236,                0.98334,                0.91649,                0.96978,                 0.9749,                0.97485,                0.73149,                0.38266,                0.60574,                 0.2301,                0.79549,              0.0095116,              0.0095116,              0.0095116
                    150,                0.55382,                 1.0148,                 0.4344,                0.87557,                0.97318,                 0.9838,                0.98557,                 0.9135,                0.96797,                0.97714,                0.97741,                0.73997,                0.38025,                0.60299,                 0.2319,                0.79532,              0.0095083,              0.0095083,              0.0095083
                    151,                0.55582,                  1.007,                0.43761,                0.87744,                0.97434,                0.98362,                0.98359,                0.91591,                0.96865,                0.97525,                0.97327,                0.73843,                0.37785,                0.60037,                0.22947,                0.79575,               0.009505,               0.009505,               0.009505
                    152,                0.55548,                0.99649,                 0.4355,                 0.8782,                0.97497,                 0.9824,                0.98159,                0.91377,                0.96988,                0.97654,                0.97381,                0.73693,                0.37689,                0.59922,                0.23099,                0.79514,              0.0095017,              0.0095017,              0.0095017
                    153,                0.55105,                 1.0045,                0.43507,                0.87707,                0.97444,                0.98335,                0.98159,                0.91251,                0.96757,                0.97467,                0.97116,                0.73366,                0.37638,                0.59928,                0.22888,                0.79495,              0.0094984,              0.0094984,              0.0094984
                    154,                0.56136,                 1.1027,                0.42848,                0.88569,                0.97411,                 0.9855,                0.98159,                0.91607,                0.96665,                0.97572,                0.97104,                0.73287,                0.37498,                0.59638,                0.22905,                0.79401,              0.0094951,              0.0094951,              0.0094951
                    155,                0.55242,                 1.0087,                0.42695,                0.87416,                0.97375,                0.98653,                0.98159,                 0.9153,                0.96887,                0.98035,                0.97345,                 0.7345,                0.37471,                0.59434,                0.23012,                 0.7944,              0.0094918,              0.0094918,              0.0094918
                    156,                0.54534,                0.96747,                0.43423,                0.87621,                0.97429,                0.98585,                0.98212,                0.92213,                0.96973,                0.97982,                0.97405,                0.74015,                0.37452,                0.59211,                0.22908,                0.79444,              0.0094885,              0.0094885,              0.0094885
                    157,                0.54765,                 0.9839,                0.43333,                 0.8774,                0.97347,                0.98535,                0.98163,                0.91996,                0.96952,                0.97905,                0.97355,                0.73496,                0.37155,                0.59273,                0.23068,                0.79414,              0.0094852,              0.0094852,              0.0094852
                    158,                0.55355,                0.99421,                0.42907,                0.87688,                0.97355,                0.98501,                0.98163,                0.91964,                0.96941,                0.97882,                0.97355,                 0.7359,                0.37436,                0.59317,                0.22948,                0.79429,              0.0094819,              0.0094819,              0.0094819
                    159,                 0.5482,                0.99039,                0.41737,                0.87656,                0.97413,                 0.9861,                0.98188,                0.92093,                0.96939,                0.98003,                0.97205,                0.73361,                0.37503,                0.59382,                0.22812,                0.79403,              0.0094786,              0.0094786,              0.0094786
                    160,                0.53896,                0.95904,                0.41597,                 0.8725,                0.97431,                 0.9857,                0.98163,                 0.9191,                0.96957,                0.97963,                0.97355,                0.73604,                0.37502,                0.59391,                0.22795,                0.79377,              0.0094753,              0.0094753,              0.0094753
                    161,                 0.5508,                 1.0059,                0.42148,                0.87435,                0.97406,                0.98638,                0.98163,                 0.9179,                0.96926,                0.98049,                0.97166,                0.73323,                0.37521,                0.59488,                0.22949,                0.79346,               0.009472,               0.009472,               0.009472
                    162,                0.54763,                0.99314,                0.43004,                0.87648,                0.97308,                0.98512,                0.98089,                0.91654,                0.96859,                0.97955,                0.97291,                0.73661,                0.37605,                0.59521,                0.22796,                0.79363,              0.0094687,              0.0094687,              0.0094687
                    163,                0.55042,                 1.0025,                0.44171,                0.87624,                0.97262,                0.98553,                0.98304,                0.91668,                0.96791,                0.97973,                0.97347,                0.73805,                0.37657,                0.59268,                0.22769,                0.79365,              0.0094654,              0.0094654,              0.0094654
                    164,                0.53585,                0.96419,                 0.4187,                0.87546,                0.97293,                0.98526,                0.98342,                 0.9203,                0.96792,                0.97938,                0.97366,                0.73807,                0.37624,                  0.591,                0.22867,                0.79354,              0.0094621,              0.0094621,              0.0094621
                    165,                0.54534,                0.98553,                 0.4267,                0.87427,                  0.973,                0.98513,                0.98366,                0.92187,                0.96806,                0.97891,                0.97387,                0.73914,                0.37626,                0.58984,                0.23019,                0.79359,              0.0094588,              0.0094588,              0.0094588
                    166,                0.54038,                0.97352,                0.41969,                0.87702,                0.97302,                0.98466,                0.98054,                0.91654,                 0.9685,                0.97823,                0.97111,                0.73234,                 0.3769,                0.58805,                0.22904,                 0.7938,              0.0094555,              0.0094555,              0.0094555
                    167,                0.54715,                 1.0282,                0.42553,                0.88071,                0.97382,                0.98414,                0.98308,                0.91888,                0.96911,                0.97778,                0.97389,                0.73936,                  0.377,                0.58692,                0.23109,                0.79375,              0.0094522,              0.0094522,              0.0094522
                    168,                0.53764,                0.97441,                0.41939,                0.87244,                0.97453,                0.98512,                0.98413,                0.91687,                0.96926,                0.97833,                0.97462,                0.73876,                0.37562,                0.58497,                0.22982,                0.79372,              0.0094489,              0.0094489,              0.0094489
                    169,                0.53471,                0.96253,                0.42003,                0.87229,                0.97458,                0.98528,                0.98388,                 0.9185,                0.96933,                0.97822,                0.97635,                0.73591,                0.37593,                0.58609,                0.22986,                0.79382,              0.0094456,              0.0094456,              0.0094456
                    170,                0.53797,                0.97034,                0.40936,                0.87603,                0.97486,                0.98501,                0.98388,                0.92325,                 0.9693,                0.97782,                 0.9762,                0.73613,                0.37467,                0.58499,                0.22769,                0.79386,              0.0094423,              0.0094423,              0.0094423
                    171,                 0.5393,                0.97802,                0.42184,                0.87587,                0.97515,                0.98481,                0.98388,                0.92229,                0.96949,                0.97758,                 0.9762,                0.73457,                0.37448,                 0.5839,                0.22938,                 0.7937,               0.009439,               0.009439,               0.009439
                    172,                0.53492,                0.94103,                0.42002,                0.87196,                0.97508,                0.98474,                0.98388,                0.92272,                0.96938,                0.97775,                 0.9762,                0.73649,                0.37566,                0.58337,                0.23151,                 0.7935,              0.0094357,              0.0094357,              0.0094357
                    173,                0.53346,                0.94018,                0.41725,                0.87419,                0.97509,                  0.984,                0.98388,                0.92093,                0.96974,                0.97736,                 0.9762,                0.73953,                0.37609,                0.58361,                0.22984,                0.79352,              0.0094324,              0.0094324,              0.0094324
                    174,                0.53705,                0.98314,                0.41439,                0.87552,                0.97532,                 0.9838,                0.98188,                0.92004,                0.97029,                0.97774,                0.97419,                0.73505,                0.37634,                0.58391,                0.22936,                0.79356,              0.0094291,              0.0094291,              0.0094291
                    175,                0.53384,                0.94874,                0.41037,                0.86859,                0.97525,                0.98377,                0.98188,                0.92027,                0.97058,                0.97795,                0.97435,                0.73889,                0.37654,                0.58557,                 0.2289,                0.79376,              0.0094258,              0.0094258,              0.0094258
                    176,                0.53058,                 0.9669,                0.41677,                0.87423,                0.97505,                0.98309,                0.98188,                0.91883,                 0.9706,                0.97672,                0.97435,                0.73892,                0.37645,                 0.5871,                 0.2285,                0.79363,              0.0094225,              0.0094225,              0.0094225
                    177,                0.52718,                0.96386,                0.42686,                0.86985,                0.97478,                0.98323,                0.98388,                0.92217,                0.97047,                0.97683,                0.97635,                0.74234,                 0.3754,                0.58705,                0.22958,                0.79368,              0.0094192,              0.0094192,              0.0094192
                    178,                0.53033,                0.96204,                0.40773,                0.87094,                0.97511,                 0.9832,                0.98363,                0.92344,                0.96735,                0.97336,                 0.9738,                0.73865,                 0.3751,                0.58751,                 0.2304,                0.79411,              0.0094159,              0.0094159,              0.0094159
                    179,                0.52823,                0.95636,                0.43364,                0.87707,                0.97511,                0.98304,                0.98163,                0.91668,                0.97414,                0.98097,                0.97687,                0.74142,                0.37599,                0.58749,                0.22898,                0.79417,              0.0094126,              0.0094126,              0.0094126
                    180,                0.54013,                0.97376,                0.42069,                0.87106,                0.97489,                0.98293,                0.98163,                0.92066,                0.97223,                0.97787,                0.97222,                 0.7343,                0.37368,                0.58738,                0.23125,                0.79406,              0.0094093,              0.0094093,              0.0094093
                    181,                 0.5283,                0.94093,                0.41368,                  0.871,                0.97465,                0.98318,                0.98363,                 0.9217,                0.97224,                0.97808,                0.97423,                0.73677,                0.37425,                0.58615,                0.22859,                0.79393,               0.009406,               0.009406,               0.009406
                    182,                0.53034,                0.94619,                0.40424,                0.87203,                0.97468,                0.98336,                0.98334,                0.92412,                0.97084,                0.97849,                0.97613,                 0.7398,                0.37368,                0.58506,                0.22832,                0.79382,              0.0094027,              0.0094027,              0.0094027
                    183,                0.53485,                0.96553,                  0.416,                0.87317,                0.97438,                0.98356,                0.98133,                0.92227,                0.97051,                0.97839,                0.97407,                0.73589,                0.37347,                0.58547,                0.23055,                0.79351,              0.0093994,              0.0093994,              0.0093994
                    184,                 0.5337,                0.95371,                0.42736,                0.87257,                0.97433,                0.98314,                0.98133,                0.91917,                0.97005,                0.97774,                0.97621,                 0.7397,                0.37278,                0.58622,                0.22999,                0.79348,              0.0093961,              0.0093961,              0.0093961
                    185,                0.53737,                0.96808,                0.41946,                0.87656,                0.97427,                0.98291,                0.98159,                0.92046,                0.97004,                0.97763,                0.97528,                0.73541,                0.37264,                0.58689,                0.22644,                0.79347,              0.0093928,              0.0093928,              0.0093928
                    186,                0.52959,                0.96501,                 0.4105,                0.87052,                0.97409,                 0.9831,                0.98133,                0.92082,                0.97014,                0.97784,                  0.975,                0.73628,                0.37228,                0.58729,                0.22759,                0.79323,              0.0093895,              0.0093895,              0.0093895
                    187,                0.52049,                0.94252,                0.40328,                0.86977,                0.97401,                0.98293,                0.98133,                 0.9196,                0.96976,                 0.9774,                0.97476,                0.73681,                0.37123,                0.58739,                0.22895,                0.79326,              0.0093862,              0.0093862,              0.0093862
                    188,                0.52766,                0.94515,                0.42291,                0.87279,                0.97386,                0.98407,                0.98188,                 0.9219,                0.97007,                0.97762,                0.97335,                0.73671,                0.37144,                0.58731,                0.22649,                0.79315,              0.0093829,              0.0093829,              0.0093829
                    189,                0.51952,                0.93856,                0.40482,                0.87189,                0.97415,                0.98469,                0.98163,                0.92342,                0.97021,                 0.9782,                0.97176,                0.73176,                0.37136,                0.58753,                0.22679,                0.79329,              0.0093796,              0.0093796,              0.0093796
                    190,                0.51712,                0.93772,                0.39494,                0.86666,                0.97415,                 0.9853,                0.98163,                0.92318,                0.96971,                0.97836,                0.97176,                0.73195,                 0.3712,                0.58686,                0.22606,                0.79313,              0.0093763,              0.0093763,              0.0093763
                    191,                0.51351,                0.92671,                0.39618,                0.86874,                0.97367,                0.98599,                0.98163,                0.92382,                0.96931,                0.97813,                0.97359,                0.73384,                0.37052,                0.58647,                0.22724,                0.79313,               0.009373,               0.009373,               0.009373
                    192,                0.53327,                0.94841,                0.41489,                0.87618,                0.97388,                0.98614,                0.98133,                0.92509,                0.96884,                 0.9788,                0.97555,                0.73747,                0.37069,                 0.5863,                0.22681,                0.79303,              0.0093697,              0.0093697,              0.0093697
                    193,                0.52178,                0.93394,                0.40447,                0.87143,                0.97421,                0.98648,                0.98133,                0.92377,                0.96822,                0.97814,                0.97555,                0.73947,                0.37007,                 0.5863,                0.22813,                0.79311,              0.0093664,              0.0093664,              0.0093664
                    194,                0.52536,                0.92605,                0.40422,                0.86955,                0.97431,                0.98711,                0.98133,                0.92404,                0.96658,                0.97798,                0.97555,                0.73629,                 0.3696,                0.58622,                0.22731,                0.79303,              0.0093631,              0.0093631,              0.0093631
                    195,                0.52602,                0.94611,                0.40535,                0.87042,                0.97442,                0.98743,                0.98133,                0.92227,                0.96599,                0.97807,                0.97555,                0.73831,                0.36822,                0.58638,                0.22469,                0.79288,              0.0093598,              0.0093598,              0.0093598
                    196,                0.51946,                0.93736,                0.41003,                0.87267,                0.97431,                0.98722,                0.98133,                0.92438,                0.96551,                0.97813,                0.97544,                0.73706,                 0.3684,                0.58627,                  0.223,                0.79287,              0.0093565,              0.0093565,              0.0093565
                    197,                0.52163,                 0.9366,                0.40108,                0.87151,                0.97383,                0.98713,                0.98133,                0.92393,                 0.9649,                0.97816,                0.97544,                0.73826,                0.36868,                0.58638,                0.22134,                0.79282,              0.0093532,              0.0093532,              0.0093532
                    198,                0.51294,                0.92185,                0.39716,                 0.8689,                0.97384,                0.98725,                0.98159,                0.92444,                0.96481,                0.97843,                 0.9757,                0.73741,                0.36797,                0.58669,                0.22337,                0.79262,              0.0093499,              0.0093499,              0.0093499
                    199,                0.51788,                0.92467,                0.40327,                0.86577,                0.97428,                0.98728,                0.98183,                0.92495,                 0.9653,                0.97825,                0.97594,                0.73808,                0.36822,                0.58687,                0.22299,                0.79254,              0.0093466,              0.0093466,              0.0093466
                    200,                0.51386,                0.91612,                0.40093,                0.86846,                0.97408,                0.98677,                0.98085,                0.92094,                0.96486,                0.97777,                0.97496,                0.74087,                0.36867,                0.58682,                0.22285,                 0.7926,              0.0093433,              0.0093433,              0.0093433
                    201,                0.52638,                 0.9238,                 0.4083,                0.86948,                0.97448,                0.98669,                0.98109,                0.92185,                0.96519,                0.97763,                 0.9752,                0.74183,                0.36755,                0.58677,                 0.2222,                 0.7924,                0.00934,                0.00934,                0.00934
                    202,                0.51985,                0.93905,                0.40284,                0.86505,                0.97446,                0.98698,                0.98109,                0.92152,                0.96516,                0.97791,                 0.9752,                0.74295,                0.36736,                0.58674,                0.22248,                0.79235,              0.0093367,              0.0093367,              0.0093367
