                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 1.1545,                 1.8888,                 1.2824,                 1.1303,                0.83671,                0.91587,                0.93936,                0.75976,                0.81952,                0.89648,                0.91288,                0.66608,                0.78833,                 0.8134,                0.79411,                0.91964,               0.009967,               0.009967,               0.009967
                     12,                 1.1515,                 1.9176,                 1.2404,                 1.1215,                0.86534,                0.92499,                0.97507,                0.76179,                0.86534,                0.92499,                0.97004,                 0.6656,                0.77596,                0.77946,                0.75415,                0.91092,              0.0099637,              0.0099637,              0.0099637
                     13,                 1.1309,                 1.8908,                 1.2313,                 1.1115,                0.85392,                0.92084,                 0.9497,                0.77048,                0.85392,                0.92084,                0.94888,                0.65511,                0.75529,                0.92431,                0.74196,                0.93964,              0.0099604,              0.0099604,              0.0099604
                     14,                 1.0897,                  1.801,                 1.2094,                 1.0915,                0.91361,                0.91759,                0.94968,                 0.7571,                0.90698,                0.90511,                0.92246,                0.68033,                0.78833,                0.99424,                0.73763,                0.92009,              0.0099571,              0.0099571,              0.0099571
                     15,                 1.1143,                 1.8778,                 1.1543,                 1.1143,                0.90303,                0.90724,                0.95306,                0.74276,                0.88544,                0.88381,                0.91454,                0.65663,                0.89873,                 1.3282,                0.73707,                0.95105,              0.0099538,              0.0099538,              0.0099538
                     16,                 1.0653,                  1.868,                 1.1179,                 1.0832,                0.88734,                0.91177,                0.95438,                0.74161,                 0.8761,                0.88853,                0.92779,                0.62416,                0.84148,                 1.2248,                 0.7068,                0.93096,              0.0099505,              0.0099505,              0.0099505
                     17,                 1.0735,                 1.7968,                 1.1144,                 1.0868,                0.92065,                0.89714,                0.97624,                0.83155,                0.92065,                0.89714,                0.97009,                0.72031,                0.65488,                0.74439,                0.70962,                0.87683,              0.0099472,              0.0099472,              0.0099472
                     18,                 1.0572,                 1.7795,                 1.1107,                 1.0874,                0.90045,                 0.9474,                0.98219,                0.80381,                0.89639,                0.93955,                 0.9745,                0.74859,                0.70393,                0.68847,                0.76897,                0.88971,              0.0099439,              0.0099439,              0.0099439
                     19,                 1.0419,                  1.785,                 1.0373,                  1.083,                0.82993,                0.98616,                0.98227,                0.82421,                0.82496,                0.98118,                0.97477,                0.70805,                 0.6604,                0.71609,                0.63372,                0.88922,              0.0099406,              0.0099406,              0.0099406
                     20,                 1.0324,                 1.7823,                 1.0567,                 1.0764,                0.83584,                 0.9562,                 0.9568,                0.81077,                0.81973,                0.93957,                0.94544,                0.68754,                0.62754,                0.70827,                0.69806,                0.89337,              0.0099373,              0.0099373,              0.0099373
                     21,                 1.0317,                 1.7521,                 1.0138,                 1.0707,                0.88944,                0.89768,                   0.97,                0.82128,                0.88944,                0.89768,                0.96398,                0.70112,                0.66732,                0.75696,                 0.6585,                0.88287,               0.009934,               0.009934,               0.009934
                     22,                 1.0597,                 1.7888,                 1.0501,                 1.0853,                0.88741,                0.93853,                 0.9733,                0.81627,                0.88375,                0.93488,                 0.9657,                0.71939,                0.65705,                0.70914,                 0.6503,                0.87776,              0.0099307,              0.0099307,              0.0099307
                     23,                 1.0032,                  1.675,                0.99455,                 1.0521,                0.88055,                0.90285,                0.94915,                0.80135,                0.86917,                 0.8919,                 0.9358,                0.67857,                0.69876,                 1.0685,                0.67953,                0.89693,              0.0099274,              0.0099274,              0.0099274
                     24,                   1.01,                  1.721,                 1.0067,                 1.0609,                0.87764,                0.92854,                0.98165,                 0.8215,                0.85994,                0.91088,                0.95886,                0.71205,                0.66278,                0.71699,                0.65025,                0.88119,              0.0099241,              0.0099241,              0.0099241
                     25,                0.99401,                 1.7795,                0.97106,                 1.0492,                0.89985,                0.96762,                0.97833,                0.83154,                0.88596,                0.95325,                0.96339,                0.76339,                0.63755,                0.71278,                0.60412,                 0.8851,              0.0099208,              0.0099208,              0.0099208
                     26,                0.98722,                  1.685,                0.98924,                 1.0578,                0.92293,                0.91122,                0.95354,                0.80172,                0.92358,                0.88816,                0.93979,                0.70665,                0.67359,                0.85277,                0.61893,                0.88909,              0.0099175,              0.0099175,              0.0099175
                     27,                0.97389,                 1.6899,                0.94702,                 1.0476,                0.89016,                0.96901,                0.96346,                0.82283,                 0.8852,                0.96171,                0.95862,                0.70144,                0.66079,                0.74894,                0.61323,                0.88751,              0.0099142,              0.0099142,              0.0099142
                     28,                0.93831,                 1.5932,                0.94726,                 1.0368,                0.87328,                0.95804,                0.96786,                0.83052,                0.86599,                0.94997,                0.96054,                0.71849,                 0.5898,                 0.6928,                0.63242,                0.86641,              0.0099109,              0.0099109,              0.0099109
                     29,                0.96122,                 1.6686,                0.94193,                  1.036,                0.86075,                0.97356,                 0.9754,                0.83334,                0.85352,                 0.9655,                0.97271,                0.68934,                0.60941,                0.68939,                0.66403,                0.87656,              0.0099076,              0.0099076,              0.0099076
                     30,                0.94301,                 1.5945,                0.92161,                 1.0251,                0.89689,                0.96492,                0.98068,                0.85226,                0.88924,                0.95686,                0.97089,                0.72518,                0.60224,                0.64805,                 0.5693,                 0.8678,              0.0099043,              0.0099043,              0.0099043
                     31,                0.93812,                 1.6323,                0.89037,                 1.0367,                0.87006,                 0.9422,                0.96685,                0.83384,                0.87094,                0.93524,                0.95934,                0.70905,                 0.5619,                 0.6723,                0.58947,                0.86286,               0.009901,               0.009901,               0.009901
                     32,                0.94805,                 1.6426,                0.90819,                 1.0332,                0.90879,                0.93657,                0.95524,                0.82455,                0.88649,                0.90975,                0.92724,                0.69172,                0.55202,                0.66665,                0.59573,                0.86233,              0.0098977,              0.0098977,              0.0098977
                     33,                0.91897,                 1.6148,                0.86547,                 1.0054,                0.92156,                0.93747,                0.97767,                 0.8566,                0.91767,                0.93358,                0.97021,                0.71619,                0.56112,                0.69209,                 0.6017,                0.86566,              0.0098944,              0.0098944,              0.0098944
                     34,                0.93403,                 1.6097,                0.89519,                 1.0244,                0.92424,                0.92297,                0.94199,                0.81077,                0.90505,                0.90715,                0.92451,                0.65682,                0.60532,                0.76552,                0.59942,                0.87674,              0.0098911,              0.0098911,              0.0098911
                     35,                0.88343,                 1.5371,                0.84795,                 1.0022,                0.92224,                0.93292,                 0.9519,                0.82952,                0.92013,                0.92416,                0.94844,                0.68839,                0.53091,                0.67087,                0.57085,                0.85386,              0.0098878,              0.0098878,              0.0098878
                     36,                 0.9162,                  1.562,                0.89383,                 1.0102,                0.90926,                0.92912,                0.93979,                0.79336,                0.91141,                0.92531,                0.93232,                 0.7311,                0.64726,                0.71259,                0.65656,                0.87393,              0.0098845,              0.0098845,              0.0098845
                     37,                0.91377,                 1.5679,                0.85161,                 1.0088,                0.91076,                0.96018,                0.96147,                0.81922,                0.90786,                0.95504,                0.95609,                0.72409,                0.59908,                0.70482,                0.60147,                0.87468,              0.0098812,              0.0098812,              0.0098812
                     38,                0.87347,                 1.4715,                0.83019,                0.99776,                0.86462,                0.96478,                0.96593,                0.84768,                0.85311,                0.95298,                0.95743,                0.72376,                0.55318,                0.67489,                0.60467,                0.85805,              0.0098779,              0.0098779,              0.0098779
                     39,                0.87519,                  1.521,                0.80875,                0.99863,                0.86443,                0.97448,                0.98089,                0.84854,                0.85706,                0.96642,                0.97312,                0.74888,                0.55565,                0.64897,                0.53504,                 0.8605,              0.0098746,              0.0098746,              0.0098746
                     40,                0.89648,                 1.5486,                0.81512,                 1.0091,                0.89299,                 0.9604,                0.97549,                0.83767,                0.88519,                0.95233,                0.97281,                0.75729,                0.59643,                0.63596,                0.60605,                0.86097,              0.0098713,              0.0098713,              0.0098713
                     41,                0.90543,                 1.5117,                0.81788,                 1.0117,                0.89879,                0.97143,                0.97251,                0.83539,                0.89879,                0.97143,                0.96821,                0.73226,                 0.6181,                0.63051,                0.57988,                0.87592,               0.009868,               0.009868,               0.009868
                     42,                0.87989,                 1.5408,                0.83269,                 1.0057,                0.90044,                0.92689,                0.98165,                0.84134,                0.90301,                0.91501,                0.96935,                0.72394,                0.55306,                0.61873,                0.58783,                0.86366,              0.0098647,              0.0098647,              0.0098647
                     43,                0.84543,                 1.4918,                0.83064,                0.99631,                0.92003,                0.92354,                0.96058,                 0.8383,                0.92003,                0.92354,                0.96058,                0.74102,                0.56197,                0.65655,                0.56499,                0.86351,              0.0098614,              0.0098614,              0.0098614
                     44,                0.87539,                 1.5105,                 0.8129,                 0.9889,                0.87061,                0.96367,                0.97335,                0.84003,                0.85751,                0.95157,                0.95721,                0.72473,                0.58802,                0.66457,                0.58672,                0.86707,              0.0098581,              0.0098581,              0.0098581
                     45,                0.82756,                  1.407,                0.78621,                0.98443,                0.86716,                0.96529,                 0.9734,                0.85035,                 0.9305,                0.92562,                0.97179,                 0.7327,                0.55701,                0.63366,                0.53185,                0.85415,              0.0098548,              0.0098548,              0.0098548
                     46,                0.86033,                 1.5135,                0.81175,                0.99109,                0.86859,                0.97447,                0.97927,                0.86639,                0.86859,                0.97447,                0.97927,                0.73562,                0.54074,                0.65325,                0.60776,                0.85471,              0.0098515,              0.0098515,              0.0098515
                     47,                0.86298,                 1.4641,                0.79622,                0.99672,                0.85274,                0.97652,                0.98283,                  0.852,                 0.8464,                0.97018,                0.97561,                0.72579,                0.56141,                0.59171,                0.56285,                0.85908,              0.0098482,              0.0098482,              0.0098482
                     48,                0.85391,                 1.4287,                0.78427,                0.98531,                0.91053,                0.95587,                0.96012,                0.83592,                0.90814,                0.95069,                0.95743,                0.71473,                 0.5168,                0.59332,                0.52582,                0.84923,              0.0098449,              0.0098449,              0.0098449
                     49,                 0.8114,                 1.4377,                0.76246,                0.97596,                0.85245,                0.97594,                0.96188,                0.84503,                0.84862,                0.97211,                0.96027,                0.72884,                0.51787,                0.62355,                0.50709,                0.84363,              0.0098416,              0.0098416,              0.0098416
                     50,                0.83923,                 1.4785,                0.76184,                0.98526,                0.91776,                0.96381,                0.96589,                 0.8483,                0.90181,                0.94499,                 0.9435,                0.72203,                0.54595,                0.64142,                 0.4759,                0.84924,              0.0098383,              0.0098383,              0.0098383
                     51,                  0.827,                 1.4709,                0.76781,                 0.9858,                0.92325,                0.92936,                0.96402,                0.84581,                0.92648,                0.92259,                0.95652,                0.69722,                0.52211,                0.62176,                0.54217,                0.85108,               0.009835,               0.009835,               0.009835
                     52,                0.83956,                 1.4403,                0.75188,                0.97735,                0.91216,                0.96109,                0.96296,                0.84384,                0.90465,                0.95275,                0.95546,                0.69765,                0.52637,                 0.6224,                0.54154,                0.84868,              0.0098317,              0.0098317,              0.0098317
                     53,                0.82343,                 1.4065,                0.76461,                0.98787,                0.90722,                0.95491,                0.96058,                0.85175,                0.88845,                0.93536,                0.93803,                0.71545,                0.51054,                0.66393,                0.51986,                0.85261,              0.0098284,              0.0098284,              0.0098284
                     54,                0.82862,                 1.4051,                0.75845,                0.97451,                0.91531,                0.96996,                0.95921,                0.84405,                0.90761,                0.96189,                0.95518,                 0.7153,                 0.5785,                0.64556,                0.53885,                0.87003,              0.0098251,              0.0098251,              0.0098251
                     55,                0.81867,                 1.4088,                0.75084,                 0.9725,                0.89617,                0.97484,                0.98382,                0.86492,                0.88911,                0.96778,                0.98221,                0.72142,                0.52066,                0.58368,                0.54104,                0.84408,              0.0098218,              0.0098218,              0.0098218
                     56,                 0.8081,                 1.3847,                0.75185,                0.96531,                0.85693,                0.97641,                0.96362,                0.85543,                0.85693,                0.97641,                0.96362,                0.72003,                0.52819,                 0.6113,                0.53035,                0.84827,              0.0098185,              0.0098185,              0.0098185
                     57,                0.81012,                 1.4016,                0.74422,                 0.9664,                0.85632,                0.97639,                0.96132,                0.84692,                 0.8405,                0.95757,                 0.9443,                  0.709,                0.49992,                0.61989,                0.55501,                0.84415,              0.0098152,              0.0098152,              0.0098152
                     58,                0.80401,                 1.3553,                0.73322,                 0.9632,                0.88942,                0.96536,                0.95598,                0.84657,                0.88152,                0.95729,                0.94897,                0.70849,                0.49041,                0.58528,                0.56796,                0.84595,              0.0098119,              0.0098119,              0.0098119
                     59,                0.80108,                 1.3581,                0.70906,                 0.9614,                0.89632,                0.97547,                0.95731,                0.83429,                0.88627,                0.96481,                0.94469,                0.72814,                0.52427,                0.63092,                0.52025,                0.84889,              0.0098086,              0.0098086,              0.0098086
                     60,                0.80961,                 1.3994,                0.72579,                0.97032,                0.86738,                0.97667,                0.96427,                0.84538,                0.84991,                0.95785,                0.94337,                 0.7171,                0.50782,                0.59359,                0.50013,                0.84156,              0.0098053,              0.0098053,              0.0098053
                     61,                0.79271,                 1.3714,                0.71147,                0.95986,                0.87701,                0.97897,                0.96653,                0.85712,                0.86927,                 0.9709,                0.95944,                0.72577,                0.51147,                0.59084,                0.51489,                0.84759,               0.009802,               0.009802,               0.009802
                     62,                0.80433,                 1.3435,                0.73531,                0.95821,                0.92677,                0.93234,                0.96601,                0.85002,                0.91712,                0.92084,                0.94897,                0.73924,                0.51616,                0.57603,                0.50073,                0.84568,              0.0097987,              0.0097987,              0.0097987
                     63,                0.77949,                 1.3349,                0.70301,                0.96289,                0.89877,                0.97345,                0.96118,                0.84527,                0.89877,                0.97345,                0.95821,                0.70636,                0.52484,                0.58166,                0.51109,                0.85001,              0.0097954,              0.0097954,              0.0097954
                     64,                0.81984,                 1.3917,                0.73307,                0.97952,                0.90108,                0.97542,                0.96486,                 0.8472,                0.88802,                0.95481,                0.94553,                0.72993,                0.54873,                0.59936,                0.52728,                0.85957,              0.0097921,              0.0097921,              0.0097921
                     65,                0.78066,                 1.3348,                0.72243,                0.95202,                0.91905,                0.94929,                 0.9608,                0.83526,                0.91862,                0.94605,                0.94813,                0.73162,                0.52455,                0.57277,                 0.4712,                0.85127,              0.0097888,              0.0097888,              0.0097888
                     66,                0.77957,                 1.3239,                0.69631,                0.95327,                 0.9177,                0.95515,                0.95582,                0.84195,                0.90644,                0.94308,                0.94405,                0.73064,                0.52129,                0.56106,                0.51928,                0.85377,              0.0097855,              0.0097855,              0.0097855
                     67,                0.78262,                 1.3459,                0.69283,                0.95936,                0.90402,                0.97673,                0.97185,                0.86165,                0.90214,                0.97397,                0.96782,                0.71855,                0.51697,                0.56679,                0.49215,                0.85621,              0.0097822,              0.0097822,              0.0097822
                     68,                 0.7702,                 1.3279,                0.68235,                 0.9653,                 0.9131,                0.96571,                0.98227,                0.88138,                 0.9102,                0.96281,                0.97483,                0.73195,                0.50876,                0.58682,                0.46995,                0.84572,              0.0097789,              0.0097789,              0.0097789
                     69,                0.77199,                 1.3362,                0.69165,                0.94928,                0.86015,                0.98495,                0.96594,                0.85904,                0.84529,                0.96613,                0.94136,                0.72217,                0.50103,                0.57206,                0.52038,                 0.8467,              0.0097756,              0.0097756,              0.0097756
                     70,                 0.7684,                 1.3021,                0.69918,                0.96415,                0.90143,                 0.9673,                0.96075,                  0.844,                0.89847,                0.96434,                0.95538,                0.72226,                 0.5118,                0.57133,                 0.4957,                0.84964,              0.0097723,              0.0097723,              0.0097723
                     71,                0.76688,                 1.3091,                0.64982,                 0.9499,                0.89308,                 0.9744,                0.96348,                0.86028,                0.88789,                0.96921,                0.96079,                0.71953,                0.49504,                0.54487,                0.48618,                 0.8416,               0.009769,               0.009769,               0.009769
                     72,                0.74925,                 1.2688,                0.67548,                0.94776,                0.89655,                0.97167,                0.96565,                0.85877,                0.89316,                0.96828,                0.96403,                0.71027,                0.48086,                0.56561,                0.47639,                0.83291,              0.0097657,              0.0097657,              0.0097657
                     73,                0.74515,                 1.2598,                0.68035,                0.94898,                0.92787,                0.95802,                0.95706,                0.86069,                0.92583,                0.95598,                0.95026,                0.75609,                0.47101,                0.57199,                 0.4809,                 0.8381,              0.0097624,              0.0097624,              0.0097624
                     74,                0.76675,                 1.2906,                0.69927,                0.96732,                0.91277,                0.96441,                0.96427,                 0.8658,                 0.9105,                0.96105,                0.95851,                0.74449,                0.47224,                0.57086,                0.49906,                0.83043,              0.0097591,              0.0097591,              0.0097591
                     75,                0.75525,                 1.2672,                0.66745,                 0.9546,                0.91736,                0.97028,                0.96383,                0.85462,                0.90487,                0.95707,                 0.9465,                0.71533,                0.47385,                 0.6163,                0.46698,                0.83581,              0.0097558,              0.0097558,              0.0097558
                     76,                0.71857,                 1.2129,                0.62275,                0.93113,                0.94001,                0.92461,                0.96058,                0.84738,                0.92952,                 0.9126,                0.94089,                0.70033,                0.51473,                0.60648,                0.52221,                0.85417,              0.0097525,              0.0097525,              0.0097525
                     77,                0.74921,                 1.2786,                0.66275,                0.95715,                0.93018,                0.95795,                0.97952,                0.87667,                0.92234,                0.93727,                0.96292,                0.73207,                0.47247,                0.58828,                0.50865,                0.83606,              0.0097492,              0.0097492,              0.0097492
                     78,                0.72047,                  1.232,                0.66952,                0.94201,                0.91138,                0.96515,                0.97928,                0.87724,                0.90484,                0.95587,                0.97188,                0.74653,                0.48839,                0.54672,                0.47582,                0.83897,              0.0097459,              0.0097459,              0.0097459
                     79,                0.73943,                 1.2662,                0.66305,                0.94697,                0.93889,                0.97077,                0.95892,                0.84737,                 0.9311,                0.96271,                0.94803,                0.73027,                0.50058,                0.55355,                0.49457,                0.83627,              0.0097426,              0.0097426,              0.0097426
                     80,                0.74296,                 1.2765,                0.65448,                0.94804,                0.89489,                0.97385,                0.98103,                0.87567,                0.88782,                0.96678,                0.97359,                0.74406,                0.50145,                0.57083,                0.47046,                0.83886,              0.0097393,              0.0097393,              0.0097393
                     81,                0.72408,                 1.2638,                 0.6471,                0.94728,                0.92715,                0.96887,                0.96884,                  0.851,                0.92529,                0.96702,                0.96135,                0.70801,                0.49298,                0.60999,                0.51815,                0.84112,               0.009736,               0.009736,               0.009736
                     82,                0.73688,                  1.241,                0.64582,                0.94323,                0.91489,                 0.9769,                0.98217,                0.86515,                 0.9031,                0.96283,                0.97295,                0.73933,                0.50105,                0.56479,                0.46869,                0.83896,              0.0097327,              0.0097327,              0.0097327
                     83,                0.73241,                 1.2454,                0.63859,                0.94921,                0.92493,                0.97113,                0.96964,                0.85319,                0.92159,                0.96736,                0.96241,                0.74202,                0.51076,                0.57215,                0.48581,                0.84256,              0.0097294,              0.0097294,              0.0097294
                     84,                0.72227,                  1.235,                0.62351,                0.93709,                0.93726,                0.93784,                0.96274,                0.84336,                0.93654,                 0.9345,                0.94879,                0.74069,                0.48959,                0.59739,                0.50655,                0.84052,              0.0097261,              0.0097261,              0.0097261
                     85,                0.72698,                 1.2317,                0.64422,                0.93617,                0.92873,                0.91422,                0.96405,                0.85625,                0.92874,                0.91337,                0.95665,                0.73203,                0.48666,                0.60639,                0.49143,                0.83664,              0.0097228,              0.0097228,              0.0097228
                     86,                0.72507,                 1.2458,                0.63158,                0.94306,                0.90822,                0.97156,                0.98435,                0.87319,                0.89272,                0.95274,                0.96219,                0.73239,                0.51002,                0.61671,                0.45496,                0.85028,              0.0097195,              0.0097195,              0.0097195
                     87,                0.73026,                 1.2514,                0.62996,                 0.9495,                0.92706,                0.94139,                0.97687,                0.87966,                0.92706,                0.94139,                0.97687,                 0.7558,                0.45927,                0.56441,                0.47204,                0.83569,              0.0097162,              0.0097162,              0.0097162
                     88,                0.70081,                 1.2124,                0.62958,                0.93254,                0.92671,                0.93648,                0.96083,                0.85807,                0.92671,                0.93648,                0.96083,                0.72729,                 0.4835,                0.55959,                0.50511,                 0.8394,              0.0097129,              0.0097129,              0.0097129
                     89,                0.72439,                  1.229,                0.62468,                0.93852,                0.89538,                 0.9599,                0.96075,                0.84814,                0.88937,                0.95389,                0.95627,                0.70787,                 0.5153,                   0.58,                0.49049,                0.85078,              0.0097096,              0.0097096,              0.0097096
                     90,                0.71588,                 1.2096,                0.62119,                0.92325,                0.91824,                0.96661,                0.95548,                0.85785,                0.91758,                0.96306,                0.94838,                0.73743,                0.47771,                0.58702,                0.54124,                0.83901,              0.0097063,              0.0097063,              0.0097063
                     91,                0.70457,                 1.2154,                0.61414,                0.92766,                0.93163,                0.95233,                 0.9632,                0.87041,                0.92896,                0.94966,                0.95325,                0.72776,                0.45149,                0.52777,                0.47407,                0.82796,               0.009703,               0.009703,               0.009703
                     92,                0.68641,                 1.1817,                0.62377,                0.92998,                0.92116,                0.95872,                0.96294,                0.87849,                0.91752,                 0.9519,                0.95534,                0.73146,                0.46618,                 0.5365,                0.45059,                0.83576,              0.0096997,              0.0096997,              0.0096997
                     93,                0.70653,                 1.2181,                0.63361,                0.93253,                0.91083,                0.97399,                 0.9656,                0.86661,                0.90679,                0.96958,                0.95833,                0.72987,                0.46748,                0.58057,                0.48539,                0.83116,              0.0096964,              0.0096964,              0.0096964
                     94,                0.70101,                 1.1882,                 0.6238,                0.92855,                0.88861,                0.98431,                 0.9656,                 0.8755,                0.88225,                0.97794,                0.95814,                0.73156,                0.43958,                0.56926,                0.45708,                0.83257,              0.0096931,              0.0096931,              0.0096931
                     95,                0.70768,                 1.1543,                0.62794,                0.93631,                0.92089,                0.92938,                0.96698,                0.87147,                0.91877,                0.92726,                0.96005,                0.75903,                 0.4625,                0.55387,                0.46676,                0.83257,              0.0096898,              0.0096898,              0.0096898
                     96,                0.67266,                 1.1359,                0.59291,                0.92036,                0.91738,                0.96089,                0.97097,                0.88798,                0.91738,                0.96089,                0.96614,                0.73127,                0.47392,                0.56311,                0.47075,                0.82996,              0.0096865,              0.0096865,              0.0096865
                     97,                0.71904,                 1.2362,                0.62687,                0.93094,                0.91387,                0.97124,                0.97827,                0.88225,                0.91387,                0.97124,                0.97248,                0.74234,                0.46124,                0.54708,                0.42735,                0.83803,              0.0096832,              0.0096832,              0.0096832
                     98,                0.70328,                 1.1836,                0.61495,                0.93422,                0.91119,                0.97747,                 0.9656,                0.87154,                0.90502,                 0.9713,                0.95828,                0.74707,                0.44533,                0.56607,                0.44561,                0.83298,              0.0096799,              0.0096799,              0.0096799
                     99,                0.66769,                 1.1629,                0.60792,                0.91574,                 0.8742,                 0.9769,                0.96399,                0.86673,                0.86663,                0.96883,                 0.9565,                0.74212,                0.46957,                0.57357,                0.46789,                0.83547,              0.0096766,              0.0096766,              0.0096766
                    100,                0.69616,                 1.2454,                0.59164,                 0.9369,                0.92247,                0.96707,                 0.9744,                0.86706,                0.92174,                0.96519,                0.97171,                0.74434,                0.52466,                0.67227,                0.51332,                0.84957,              0.0096733,              0.0096733,              0.0096733
                    101,                0.69931,                 1.2108,                0.57575,                0.93313,                0.92637,                0.94014,                0.97488,                0.87972,                0.92634,                0.93825,                0.96807,                0.73155,                0.47313,                0.60055,                0.46376,                0.83658,                0.00967,                0.00967,                0.00967
                    102,                0.68574,                 1.1782,                 0.5857,                0.92013,                0.92445,                0.94566,                0.96508,                0.87324,                0.91809,                0.93689,                 0.9559,                0.69766,                0.47116,                0.58593,                0.49838,                0.83402,              0.0096667,              0.0096667,              0.0096667
                    103,                0.66478,                 1.1368,                0.59596,                 0.9242,                0.91172,                0.94345,                0.95301,                0.86356,                0.90944,                0.94084,                0.95025,                0.70592,                0.44361,                 0.5509,                0.48317,                0.82397,              0.0096634,              0.0096634,              0.0096634
                    104,                0.66939,                 1.1449,                0.59582,                0.91646,                0.87938,                 0.9706,                0.96189,                0.87281,                0.84854,                0.93389,                 0.9211,                0.71657,                0.44216,                0.56332,                0.48372,                0.83359,              0.0096601,              0.0096601,              0.0096601
                    105,                0.67666,                 1.1385,                0.60678,                0.92243,                0.89467,                 0.9802,                 0.9608,                 0.8652,                0.88709,                0.97214,                0.95336,                0.74526,                0.44927,                0.54883,                0.42036,                0.83037,              0.0096568,              0.0096568,              0.0096568
                    106,                0.68269,                 1.1592,                0.58804,                0.92103,                0.93483,                0.93806,                0.95706,                0.86427,                0.93397,                 0.9357,                0.94901,                0.73641,                0.46972,                0.55813,                0.51023,                0.83095,              0.0096535,              0.0096535,              0.0096535
                    107,                0.66537,                  1.112,                0.58371,                0.91541,                0.93651,                0.94413,                0.98298,                0.88441,                0.93471,                0.94104,                0.97589,                0.76168,                0.47929,                0.59617,                0.45157,                0.83383,              0.0096502,              0.0096502,              0.0096502
                    108,                0.66718,                 1.1101,                0.58264,                0.90873,                0.92623,                0.94471,                 0.9661,                0.86791,                0.91897,                0.93211,                0.95176,                0.74128,                0.44483,                0.53563,                0.43924,                0.83118,              0.0096469,              0.0096469,              0.0096469
                    109,                0.68301,                 1.1476,                0.60035,                0.91624,                0.87388,                0.96982,                0.96096,                0.87344,                0.92922,                 0.9329,                0.95255,                0.71695,                0.44905,                0.56064,                0.46113,                0.82549,              0.0096436,              0.0096436,              0.0096436
