                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     21,                0.87579,                 1.4509,                 1.6005,                0.96468,                0.85822,                0.94606,                0.94702,                0.82452,                0.85313,                0.93453,                 0.9345,                0.74731,                0.59302,                0.64598,                0.67865,                0.83359,             0.00026712,             0.00026712,             0.00026712
                     22,                 0.8421,                 1.4262,                 1.5413,                0.96171,                0.89112,                0.93952,                0.94969,                0.84229,                0.89112,                0.93952,                0.94008,                0.71603,                0.54155,                0.67392,                0.64467,                0.81766,             0.00026618,             0.00026618,             0.00026618
                     23,                0.84342,                 1.4485,                 1.5048,                0.94667,                0.92548,                0.91188,                0.95514,                0.84513,                0.92548,                0.91188,                0.95514,                0.75277,                 0.5444,                0.64854,                0.64009,                0.81932,             0.00026524,             0.00026524,             0.00026524
                     24,                0.82237,                 1.3918,                 1.4846,                0.94829,                0.91244,                0.92568,                0.94996,                0.84272,                0.91244,                0.92568,                0.94221,                 0.7442,                0.52889,                0.60673,                0.66865,                0.82488,             0.00026429,             0.00026429,             0.00026429
                     25,                0.83164,                 1.4076,                 1.4346,                0.94004,                0.90304,                0.96479,                0.95774,                0.84299,                0.90304,                0.96479,                0.95774,                 0.7546,                0.56805,                0.63507,                0.69328,                0.82848,             0.00026335,             0.00026335,             0.00026335
                     26,                0.82727,                 1.3679,                 1.3973,                 0.9478,                0.90993,                0.91834,                0.94981,                0.82208,                0.90993,                0.91834,                0.94981,                0.74193,                0.59465,                 0.6157,                0.72577,                0.83877,             0.00026241,             0.00026241,             0.00026241
                     27,                0.80486,                 1.3566,                 1.3382,                0.93578,                0.92897,                0.93797,                0.95297,                0.83452,                0.92897,                0.93797,                0.95031,                0.75381,                0.57672,                0.70942,                0.63793,                0.83671,             0.00026146,             0.00026146,             0.00026146
                     28,                0.81061,                 1.3743,                 1.3399,                0.94885,                0.88783,                0.98224,                0.95243,                0.83521,                0.87718,                0.97148,                0.94817,                0.75074,                0.58514,                 0.6248,                 0.6902,                0.84375,             0.00026052,             0.00026052,             0.00026052
                     29,                0.79194,                 1.3131,                 1.2761,                0.93773,                0.90235,                 0.9518,                0.95283,                0.83589,                0.90235,                 0.9518,                0.95283,                0.73232,                0.53673,                0.60178,                0.63505,                0.82283,             0.00025957,             0.00025957,             0.00025957
                     30,                0.76398,                 1.2817,                 1.2544,                0.92776,                0.88675,                0.96644,                0.95349,                  0.849,                0.88006,                0.95502,                0.94816,                0.74863,                0.53387,                0.60697,                0.62097,                 0.8275,             0.00025863,             0.00025863,             0.00025863
                     31,                0.77865,                 1.3002,                 1.2393,                0.92371,                0.90116,                0.98269,                0.95241,                0.84648,                0.90116,                0.98269,                0.95241,                0.74589,                0.52784,                0.60922,                0.62916,                0.82118,             0.00025769,             0.00025769,             0.00025769
                     32,                0.75354,                 1.2504,                  1.202,                0.93068,                0.92699,                0.95169,                0.95248,                 0.8409,                0.92725,                0.94959,                0.94397,                0.76054,                0.54569,                0.58861,                0.60501,                0.81901,             0.00025674,             0.00025674,             0.00025674
                     33,                 0.7635,                 1.3146,                 1.1783,                0.92237,                0.86483,                0.98537,                0.96309,                0.85205,                0.85513,                0.97462,                0.95884,                0.77044,                0.54109,                0.57854,                0.61241,                0.82659,              0.0002558,              0.0002558,              0.0002558
                     34,                0.77014,                 1.3057,                 1.1609,                0.92696,                0.91026,                0.95544,                0.95297,                0.84553,                0.91158,                0.95071,                0.94765,                0.75144,                0.55114,                0.68381,                0.56204,                0.83488,             0.00025485,             0.00025485,             0.00025485
                     35,                0.75723,                 1.2957,                 1.1323,                0.92401,                0.92611,                0.94199,                 0.9532,                0.84645,                 0.9256,                 0.9381,                0.94894,                 0.7359,                0.52667,                0.58871,                0.58151,                0.82677,             0.00025391,             0.00025391,             0.00025391
                     36,                0.72641,                 1.2388,                 1.1277,                0.90411,                0.90305,                0.94489,                 0.9528,                0.86445,                0.91758,                0.92176,                0.95014,                 0.7449,                0.51878,                0.57748,                0.57039,                0.82005,             0.00025297,             0.00025297,             0.00025297
                     37,                0.75319,                 1.2585,                 1.0993,                0.91933,                0.90474,                0.94873,                0.94991,                0.85126,                0.91057,                0.94325,                0.94725,                0.75298,                0.52149,                0.61464,                  0.593,                0.82279,             0.00025202,             0.00025202,             0.00025202
                     38,                0.74819,                 1.3064,                 1.1103,                0.92271,                0.89804,                0.94813,                0.95591,                0.85201,                0.89804,                0.94813,                0.95591,                 0.7435,                0.52612,                0.68909,                0.58296,                0.83101,             0.00025108,             0.00025108,             0.00025108
                     39,                0.73472,                 1.2527,                 1.0994,                0.92249,                0.91833,                0.95904,                0.95789,                0.85454,                0.91758,                0.95103,                0.95363,                 0.7499,                0.53393,                0.61587,                  0.667,                0.82619,             0.00025014,             0.00025014,             0.00025014
                     40,                0.77626,                  1.294,                 1.0642,                0.91481,                0.92688,                0.94847,                0.97921,                0.86322,                0.92387,                0.94546,                0.97655,                0.77049,                0.55159,                0.60681,                0.58181,                0.82284,             0.00024919,             0.00024919,             0.00024919
                     41,                 0.7391,                 1.2736,                 1.0555,                0.92189,                0.88411,                0.96752,                0.95782,                0.87113,                0.87865,                0.95358,                0.95516,                0.73411,                0.48736,                0.61197,                0.57676,                0.81669,             0.00024825,             0.00024825,             0.00024825
                     42,                 0.7153,                 1.2443,                 1.0137,                0.90657,                0.92304,                0.96124,                0.97921,                0.88033,                0.93059,                0.94635,                0.97655,                0.78554,                0.50957,                0.62662,                0.55021,                 0.8178,              0.0002473,              0.0002473,              0.0002473
                     43,                0.71875,                 1.1968,                 0.9971,                0.91512,                0.92147,                 0.9496,                0.95784,                0.86379,                0.92109,                0.94331,                0.95518,                0.76642,                0.48843,                0.58574,                0.56902,                0.81526,             0.00024636,             0.00024636,             0.00024636
                     44,                0.70662,                 1.2061,                0.99955,                0.89829,                0.92245,                 0.9552,                0.95782,                 0.8618,                0.92297,                0.95131,                0.95516,                 0.7452,                0.51052,                0.60449,                0.58324,                0.81383,             0.00024542,             0.00024542,             0.00024542
                     45,                 0.6885,                 1.1811,                 0.9975,                0.90568,                0.90018,                0.96556,                 0.9578,                0.86934,                0.89809,                0.96346,                0.95514,                0.75301,                 0.4658,                0.58914,                 0.5834,                0.80938,             0.00024447,             0.00024447,             0.00024447
                     46,                0.71015,                 1.1811,                0.95828,                0.90563,                0.90894,                0.95114,                0.95785,                0.86321,                0.90956,                0.95055,                0.95519,                0.76201,                0.49796,                0.57973,                0.59356,                0.81388,             0.00024353,             0.00024353,             0.00024353
                     47,                0.69984,                 1.1641,                0.94424,                0.89916,                 0.9209,                0.96451,                0.95255,                0.83965,                0.92289,                0.96129,                0.94989,                0.75387,                 0.5161,                0.59783,                0.60106,                0.81624,             0.00024259,             0.00024259,             0.00024259
                     48,                0.68459,                  1.147,                0.95325,                0.90329,                0.91894,                0.96427,                0.95781,                0.86403,                0.92387,                0.95207,                0.95515,                0.76293,                0.49802,                0.56905,                0.56484,                0.81539,             0.00024164,             0.00024164,             0.00024164
                     49,                0.69653,                 1.1567,                 0.9564,                 0.9023,                0.91445,                0.96505,                0.95913,                0.86438,                0.90803,                0.95096,                0.95647,                 0.7406,                0.49267,                0.53468,                0.58494,                0.81485,              0.0002407,              0.0002407,              0.0002407
                     50,                0.71594,                 1.2269,                0.93111,                0.90695,                0.92429,                0.96867,                0.95938,                  0.859,                0.92296,                0.96252,                0.95193,                 0.7614,                0.48975,                0.60914,                0.55468,                 0.8141,             0.00023975,             0.00023975,             0.00023975
                     51,                 0.6768,                 1.1226,                0.91668,                0.90065,                 0.9188,                0.96586,                0.95329,                0.86673,                0.92045,                0.94501,                0.94664,                0.75516,                0.48022,                0.60254,                0.57604,                0.81166,             0.00023881,             0.00023881,             0.00023881
                     52,                0.69546,                 1.1885,                0.90968,                0.89818,                0.92823,                 0.9729,                0.95349,                0.85862,                0.91782,                0.96289,                0.95083,                 0.7587,                0.49218,                0.53843,                0.55813,                0.81267,             0.00023787,             0.00023787,             0.00023787
                     53,                0.68822,                 1.1482,                0.89418,                0.89782,                 0.9003,                0.96594,                0.95852,                0.85701,                0.88872,                0.95647,                0.94839,                0.74392,                0.50559,                0.56701,                0.56255,                   0.82,             0.00023692,             0.00023692,             0.00023692
                     54,                0.66478,                 1.1048,                0.88106,                0.89134,                0.92883,                0.96317,                0.95258,                0.86061,                0.93291,                0.94773,                0.94725,                0.75567,                0.48839,                 0.5509,                0.58389,                0.80859,             0.00023598,             0.00023598,             0.00023598
                     55,                0.67548,                 1.1471,                0.90769,                0.90063,                0.91805,                0.96147,                0.95471,                 0.8618,                0.91527,                0.95623,                0.95205,                0.77578,                0.49285,                0.54976,                0.57388,                0.81769,             0.00023503,             0.00023503,             0.00023503
                     56,                0.64806,                 1.0651,                0.88976,                0.89124,                0.91851,                0.97162,                0.95255,                0.85852,                0.92119,                0.95431,                 0.9451,                0.73834,                 0.4842,                0.54716,                0.54425,                0.81608,             0.00023409,             0.00023409,             0.00023409
                     57,                0.66875,                 1.1127,                0.86943,                0.89253,                0.91766,                0.97487,                0.95251,                0.84607,                0.91766,                0.97487,                0.95251,                0.74704,                0.49345,                0.58758,                0.55105,                 0.8157,             0.00023315,             0.00023315,             0.00023315
                     58,                0.65619,                 1.0971,                0.86527,                0.89554,                0.90539,                0.97111,                0.95252,                0.86157,                0.90821,                0.96597,                0.94986,                0.77054,                0.47901,                0.54564,                0.57909,                0.81544,              0.0002322,              0.0002322,              0.0002322
                     59,                 0.6629,                 1.1637,                0.85904,                0.88826,                0.91376,                0.97135,                0.95867,                0.86973,                0.91233,                0.95595,                0.95601,                0.75873,                0.46003,                 0.5548,                 0.5429,                0.81263,             0.00023126,             0.00023126,             0.00023126
                     60,                0.65682,                 1.1008,                0.82265,                0.88118,                0.90846,                 0.9613,                0.95265,                0.85616,                0.90922,                0.94861,                0.94998,                0.76202,                0.49134,                0.59054,                0.55721,                0.81023,             0.00023032,             0.00023032,             0.00023032
                     61,                0.67687,                 1.1097,                0.84048,                 0.9055,                0.92226,                0.95881,                0.95181,                0.86777,                0.92389,                0.95309,                0.94915,                0.76844,                0.47556,                0.56016,                 0.5478,                0.81324,             0.00022937,             0.00022937,             0.00022937
                     62,                0.65944,                 1.0845,                0.85092,                0.88673,                0.92444,                0.95686,                0.95317,                0.85606,                0.92546,                0.95137,                0.95051,                0.74831,                0.47972,                0.57228,                0.56018,                0.81451,             0.00022843,             0.00022843,             0.00022843
                     63,                0.65946,                 1.0808,                0.80703,                0.89248,                0.91514,                 0.9717,                0.95797,                0.85236,                0.90351,                0.96432,                0.95531,                0.77554,                0.49745,                0.56704,                0.58408,                0.81324,             0.00022748,             0.00022748,             0.00022748
                     64,                0.66746,                  1.106,                0.83726,                0.89256,                0.92525,                 0.9508,                0.95864,                0.85747,                0.92595,                0.94686,                0.95438,                0.76757,                0.49965,                 0.5783,                0.54995,                0.81742,             0.00022654,             0.00022654,             0.00022654
                     65,                0.64894,                 1.1022,                0.81857,                0.88753,                0.93557,                 0.9584,                0.95894,                0.86132,                 0.9352,                0.95253,                0.95628,                0.76284,                0.49519,                0.57916,                0.54159,                0.81746,              0.0002256,              0.0002256,              0.0002256
                     66,                 0.6461,                 1.0658,                0.80744,                0.89042,                0.92424,                0.95675,                0.95261,                0.86157,                0.92525,                0.95292,                0.94835,                0.77101,                0.48511,                0.56764,                0.55568,                0.81306,             0.00022465,             0.00022465,             0.00022465
                     67,                0.61761,                 1.0227,                0.77733,                0.88045,                0.92055,                0.95334,                0.95258,                 0.8485,                0.92415,                0.94497,                0.94992,                 0.7692,                 0.5105,                0.55433,                 0.5648,                0.81435,             0.00022371,             0.00022371,             0.00022371
                     68,                0.62194,                 1.0224,                0.76524,                0.87552,                0.92789,                 0.9533,                0.95796,                0.86524,                0.92219,                0.93927,                 0.9553,                 0.7535,                0.47835,                 0.5897,                0.51593,                0.81096,             0.00022277,             0.00022277,             0.00022277
                     69,                0.63381,                 1.0562,                0.75058,                0.88726,                0.91243,                0.97505,                0.95273,                0.85754,                0.90746,                 0.9644,                0.95007,                0.75803,                0.47738,                0.54378,                0.53769,                0.81455,             0.00022182,             0.00022182,             0.00022182
                     70,                0.63929,                 1.0347,                0.77002,                0.88465,                 0.9114,                0.95691,                0.95545,                0.85958,                0.91867,                0.94538,                0.94571,                0.78265,                0.47939,                0.52693,                0.57981,                0.81355,             0.00022088,             0.00022088,             0.00022088
                     71,                0.61472,                 1.0424,                0.75453,                0.87582,                0.93038,                0.95977,                0.95317,                0.85919,                  0.916,                0.95406,                0.95051,                0.76118,                0.46149,                0.52624,                0.54267,                 0.8109,             0.00021993,             0.00021993,             0.00021993
                     72,                0.63179,                 1.0526,                0.73706,                0.88052,                0.92605,                0.96683,                0.95788,                0.86484,                0.91456,                 0.9586,                0.94985,                0.76051,                0.47836,                0.58831,                0.51099,                0.81261,             0.00021899,             0.00021899,             0.00021899
                     73,                0.60657,                 1.0021,                0.73587,                0.87846,                0.93421,                0.96456,                0.96332,                0.87288,                0.92344,                  0.954,                0.95191,                0.75425,                0.48528,                0.54548,                0.52641,                0.80723,             0.00021805,             0.00021805,             0.00021805
                     74,                0.62273,                 1.0416,                0.74541,                0.87539,                0.93265,                0.96995,                0.95259,                0.86217,                 0.9216,                0.96035,                0.94456,                 0.7665,                0.47277,                0.53544,                 0.5426,                0.80785,              0.0002171,              0.0002171,              0.0002171
                     75,                 0.6169,                 1.0278,                0.73647,                0.88053,                0.92578,                0.96734,                 0.9633,                0.87213,                0.91549,                0.95659,                0.95549,                0.76118,                0.47055,                0.55068,                0.51957,                0.80623,             0.00021616,             0.00021616,             0.00021616
                     76,                0.62491,                 1.0894,                 0.7476,                0.87712,                0.91381,                0.96975,                0.95283,                0.86517,                0.89603,                 0.9629,                0.94751,                0.76483,                0.46531,                0.53341,                0.49646,                0.80427,             0.00021521,             0.00021521,             0.00021521
                     77,                0.60914,                 1.0367,                0.73396,                0.88044,                0.90031,                 0.9785,                0.95262,                0.85598,                0.89234,                0.97097,                 0.9473,                0.75625,                0.47712,                0.50629,                 0.5542,                0.81196,             0.00021427,             0.00021427,             0.00021427
                     78,                0.61463,                 1.0042,                0.72207,                0.87372,                 0.9244,                0.96567,                0.95257,                0.86726,                0.92614,                0.94627,                0.94991,                0.77185,                0.47373,                0.55642,                 0.4974,                0.81068,             0.00021333,             0.00021333,             0.00021333
                     79,                0.60438,                 1.0064,                0.72262,                0.87346,                 0.9178,                0.97828,                0.95787,                 0.8707,                0.90781,                0.96828,                0.95255,                0.75888,                0.46384,                0.59242,                0.51509,                0.80558,             0.00021238,             0.00021238,             0.00021238
                     80,                0.61652,                 1.0249,                0.74112,                 0.8803,                0.91662,                0.97454,                  0.958,                0.86101,                0.90628,                0.96378,                0.94912,                0.75701,                0.49565,                0.56012,                0.53198,                0.81377,             0.00021144,             0.00021144,             0.00021144
                     81,                0.61231,                0.98799,                0.71032,                0.87082,                0.91743,                 0.9796,                0.95796,                0.85972,                0.90657,                0.96901,                0.94909,                0.74396,                0.45867,                0.54266,                0.49122,                0.80282,              0.0002105,              0.0002105,              0.0002105
                     82,                0.58414,                0.95722,                0.69665,                 0.8721,                0.91996,                0.97966,                0.95254,                0.86407,                 0.9097,                0.96891,                0.94589,                0.76282,                0.47167,                0.53534,                0.52291,                0.80695,             0.00020955,             0.00020955,             0.00020955
                     83,                0.59497,                0.96403,                0.69973,                0.87144,                0.92397,                 0.9704,                 0.9534,                 0.8628,                0.92092,                0.96618,                0.94914,                0.75312,                0.45348,                 0.5343,                0.50037,                0.80555,             0.00020861,             0.00020861,             0.00020861
                     84,                0.56824,                0.97124,                 0.6801,                0.86377,                0.90384,                0.97151,                0.95806,                0.87501,                0.89291,                0.96286,                 0.9554,                0.74253,                0.46359,                0.51794,                0.51422,                0.80784,             0.00020766,             0.00020766,             0.00020766
                     85,                0.58393,                 0.9432,                0.68094,                0.86803,                 0.8932,                0.96226,                0.95793,                0.86195,                0.88594,                  0.955,                0.95527,                0.75749,                0.47064,                0.55868,                0.51538,                0.80715,             0.00020672,             0.00020672,             0.00020672
                     86,                0.56397,                0.95576,                0.65438,                0.86507,                0.92616,                0.96448,                0.95949,                0.87225,                0.92698,                  0.962,                0.95682,                0.76617,                0.46618,                0.57022,                0.52112,                0.80778,             0.00020578,             0.00020578,             0.00020578
                     87,                 0.5906,                0.99725,                0.67715,                0.86558,                0.92931,                0.96746,                  0.958,                0.85969,                0.91851,                0.96016,                0.95533,                0.78353,                0.49103,                0.56634,                0.50474,                0.81183,             0.00020483,             0.00020483,             0.00020483
                     88,                0.58079,                0.98929,                 0.7102,                0.87427,                0.92176,                0.97153,                  0.958,                0.87242,                0.91132,                 0.9621,                0.95267,                0.74059,                0.45325,                0.56684,                0.49149,                0.80659,             0.00020389,             0.00020389,             0.00020389
                     89,                0.59538,                 1.0214,                0.66617,                0.87137,                0.90908,                0.97067,                 0.9579,                0.87388,                0.89383,                0.95928,                0.95258,                0.74676,                 0.4466,                0.56683,                0.49466,                0.80165,             0.00020295,             0.00020295,             0.00020295
                     90,                0.57453,                0.95036,                0.69561,                0.87002,                 0.9337,                0.96913,                0.95884,                0.86196,                0.93584,                0.96382,                0.94873,                0.76271,                0.46586,                0.54281,                 0.4928,                0.80369,               0.000202,               0.000202,               0.000202
                     91,                0.59331,                0.99367,                0.68668,                 0.8738,                0.91321,                0.96429,                0.95354,                0.87551,                0.91073,                 0.9553,                0.94367,                0.74596,                0.45431,                0.55059,                0.50123,                0.80304,             0.00020106,             0.00020106,             0.00020106
                     92,                0.56789,                0.95135,                0.67488,                0.86641,                0.92445,                0.96974,                  0.959,                0.87522,                0.92445,                0.96974,                  0.959,                0.74882,                0.45156,                 0.5608,                0.52012,                0.80582,             0.00020011,             0.00020011,             0.00020011
                     93,                0.55937,                 0.9534,                0.65159,                0.86945,                  0.925,                0.96861,                0.95808,                0.87831,                0.91455,                0.96144,                0.95542,                0.77805,                0.45834,                 0.5431,                0.46515,                0.80409,             0.00019917,             0.00019917,             0.00019917
                     94,                0.56687,                0.95647,                0.65449,                0.86553,                0.92658,                0.97025,                0.95829,                0.86968,                0.91634,                0.95954,                0.95562,                0.75227,                 0.4617,                0.56553,                0.47482,                0.80707,             0.00019823,             0.00019823,             0.00019823
                     95,                0.58328,                 0.9792,                0.67064,                0.87166,                0.91135,                0.96997,                  0.959,                0.87097,                0.91622,                0.95961,                0.95633,                0.76105,                0.45664,                0.53602,                0.50808,                0.80853,             0.00019728,             0.00019728,             0.00019728
                     96,                0.59078,                0.98226,                0.66624,                 0.8675,                0.92434,                0.97403,                0.96293,                0.88297,                 0.9121,                0.96507,                0.95761,                0.76644,                0.44296,                0.55625,                0.50013,                0.80228,             0.00019634,             0.00019634,             0.00019634
                     97,                 0.5833,                0.94127,                0.66217,                0.86506,                0.91059,                 0.9671,                 0.9534,                0.87581,                0.90206,                0.95857,                0.95074,                0.75974,                0.42921,                0.53151,                 0.5068,                0.80124,              0.0001954,              0.0001954,              0.0001954
                     98,                 0.5591,                0.90917,                0.64803,                 0.8628,                0.92594,                0.96903,                0.95268,                0.87598,                0.91357,                0.95856,                0.94735,                0.76667,                0.43582,                 0.5267,                0.49405,                0.80718,             0.00019445,             0.00019445,             0.00019445
                     99,                0.56193,                0.93686,                0.65552,                0.86283,                 0.9223,                0.96828,                0.95263,                0.87982,                0.92915,                0.95635,                0.94997,                0.76332,                0.43189,                0.52921,                0.48605,                0.80506,             0.00019351,             0.00019351,             0.00019351
                    100,                 0.5628,                0.94062,                0.64151,                0.86944,                 0.9031,                0.98925,                0.96612,                0.87699,                0.89297,                0.97849,                0.96187,                0.76576,                0.44905,                 0.5298,                0.47912,                 0.8083,             0.00019256,             0.00019256,             0.00019256
                    101,                0.55133,                0.87559,                  0.647,                0.86593,                0.91483,                0.98925,                0.95879,                0.86302,                0.91483,                0.98925,                0.95879,                0.76719,                0.46618,                  0.507,                0.51069,                 0.8065,             0.00019162,             0.00019162,             0.00019162
                    102,                0.55832,                0.90986,                0.62112,                0.85957,                0.90983,                0.95628,                0.95913,                0.87763,                0.90983,                0.95628,                0.95913,                0.76672,                0.44851,                0.52521,                0.49021,                0.80555,             0.00019068,             0.00019068,             0.00019068
                    103,                0.55771,                0.95613,                0.65021,                0.86458,                0.91927,                0.97675,                0.95705,                 0.8752,                0.90425,                0.96561,                0.95173,                0.78131,                0.46434,                0.55336,                 0.5138,                0.81086,             0.00018973,             0.00018973,             0.00018973
                    104,                0.54069,                0.90286,                0.61227,                0.86543,                0.93266,                0.97611,                0.95804,                 0.8704,                 0.9199,                0.96636,                0.95272,                0.75454,                0.46962,                0.54522,                0.47631,                0.80728,             0.00018879,             0.00018879,             0.00018879
                    105,                0.56189,                0.93282,                0.61344,                0.86341,                0.92563,                0.96292,                0.95875,                0.88768,                0.92563,                0.96292,                0.95875,                 0.7616,                0.43191,                0.53862,                0.47719,                0.80387,             0.00018784,             0.00018784,             0.00018784
                    106,                0.55227,                 0.9302,                0.61575,                0.85823,                0.92837,                0.95816,                0.95879,                 0.8695,                0.92837,                0.95816,                0.95879,                0.76306,                0.46183,                0.53178,                0.47375,                0.80718,              0.0001869,              0.0001869,              0.0001869
                    107,                0.54003,                0.91027,                0.62149,                0.85903,                0.93296,                0.97797,                0.95801,                0.87574,                0.92744,                0.96795,                0.95375,                0.76475,                0.46891,                0.54309,                0.49084,                0.80701,             0.00018596,             0.00018596,             0.00018596
                    108,                0.53886,                0.92543,                0.60677,                0.85514,                0.92714,                0.96118,                0.96927,                0.88801,                 0.9204,                0.94762,                0.96661,                0.77291,                0.45644,                0.54056,                0.47651,                0.81009,             0.00018501,             0.00018501,             0.00018501
                    109,                 0.5592,                0.92535,                0.61824,                0.86003,                0.92905,                0.96985,                0.95798,                0.86958,                0.92905,                0.96985,                0.95798,                0.76957,                 0.4594,                 0.5402,                0.49201,                0.80729,             0.00018407,             0.00018407,             0.00018407
